timestamp,price,next_price,predicted_price,price_change_pct,signal,signal_type,confidence,portfolio_value,balance,btc_holdings,executed,total_cost,fee,slippage,effective_price,rsi,buy_score,sell_score,macd_confirmation,volume_confirmation,quality_passed
2025-03-17 15:00:00,83531.06,83531.06,83531.06,0,HOLD,regular,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,83531.06,,0.0,0.0,True,False,True
2025-03-17 18:00:00,84496.58,84496.58,84496.58,0,HOLD,regular,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84496.58,,0.0,0.0,True,False,True
2025-03-17 21:00:00,84077.8,84077.8,84077.8,0,HOLD,regular,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84077.8,,0.0,0.0,True,False,True
2025-03-18 00:00:00,83790.24,83790.24,83790.24,0,HOLD,regular,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,83790.24,,0.0,0.0,True,False,True
2025-03-18 03:00:00,83147.6,83147.6,83147.6,0,HOLD,regular,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,83147.6,,0.0,0.0,True,False,True
2025-03-18 06:00:00,82450.01,82450.01,82450.01,0,HOLD,strong,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,82450.01,26.654184236507845,0.3556887014772497,0.06400000000000002,True,True,True
2025-03-18 09:00:00,82840.51,82840.51,82840.51,0,HOLD,regular,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,82840.51,39.99445279587107,0.018183627984102304,0.0,True,False,True
2025-03-18 12:00:00,82404.66,82404.66,82404.66,0,HOLD,regular,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,82404.66,34.258907688581104,0.08773237952941415,0.0,True,False,True
2025-03-18 15:00:00,81610.21,81610.21,81610.21,0,HOLD,regular,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,81610.21,31.897541065477,0.11449453459126067,0.0,True,False,True
2025-03-18 18:00:00,81889.38,81889.38,81889.38,0,HOLD,regular,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,81889.38,39.55226540530852,0.03814386410060893,0.0,True,False,True
2025-03-18 21:00:00,82062.98,82062.98,82062.98,0,HOLD,regular,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,82062.98,42.92809448194894,0.0,0.0,True,False,True
2025-03-19 00:00:00,83118.0,83118.0,83118.0,0,HOLD,regular,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,83118.0,56.546915927827335,0.11000000000000001,0.11000000000000001,True,True,True
2025-03-19 03:00:00,83037.17,83037.17,83037.17,0,HOLD,regular,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,83037.17,54.84561792346372,0.0,0.0,True,False,True
2025-03-19 06:00:00,83200.0,83200.0,83200.0,0,HOLD,regular,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,83200.0,56.410646291598034,0.0,0.0,True,False,True
