timestamp,price,predicted_price,price_change_pct,signal,signal_type,confidence,portfolio_value,balance,btc_holdings,executed,total_cost,fee,slippage,effective_price,reason_not_executed,portfolio_change,btc_ratio,cash_ratio,position_size_used,blocked_by_position_management
2025-03-20 11:00:00,85502.17,79702.96383021862,-6.782525133316939,HOLD,regular,0.0,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85502.17,,0.0,0.0,1.0,0.0,False
2025-03-20 14:00:00,86171.86,79490.04631295579,-7.754055311147062,HOLD,regular,0.0,100000.0,100000.0,0.0,False,0.0,0.0,0.0,86171.86,,0.0,0.0,1.0,0.0,False
2025-03-20 17:00:00,84093.43,79588.64838885382,-5.35687700114762,HOLD,regular,0.0,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84093.43,,0.0,0.0,1.0,0.0,False
2025-03-20 20:00:00,84530.1,81093.04727598786,-4.066069629649254,HOLD,regular,0.0,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84530.1,,0.0,0.0,1.0,0.0,False
2025-03-20 23:00:00,84223.39,80803.76744580537,-4.060181564995939,HOLD,regular,0.0,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84223.39,,0.0,0.0,1.0,0.0,False
2025-03-21 02:00:00,84685.4,81017.81107876971,-4.330839697551511,HOLD,regular,0.0,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84685.4,,0.0,0.0,1.0,0.0,False
2025-03-21 05:00:00,84469.66,81075.9186244469,-4.017704552798131,HOLD,regular,0.0,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84469.66,,0.0,0.0,1.0,0.0,False
2025-03-21 08:00:00,84022.32,82624.8398951042,-1.6632248489399049,HOLD,regular,0.0,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84022.32,,0.0,0.0,1.0,0.0,False
2025-03-21 11:00:00,84046.52,82652.8455914601,-1.6582178637972123,HOLD,regular,0.0,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84046.52,,0.0,0.0,1.0,0.0,False
2025-03-21 14:00:00,84240.33,85547.62195774064,1.5518599674771487,BUY,regular,0.6851984045627673,99953.08604058433,85759.13005013562,0.16849359434428515,True,18.489095111179168,8.533428512851923,7.111190427376603,84299.298231,,-46.91395941567316,0.142006180626434,0.8579938193735661,0.14222380854753205,False
2025-03-21 17:00:00,84024.11,85503.93116706697,1.7611863631366873,BUY,regular,0.601193333333329,99882.35855188826,75348.53826072802,0.2919854823949965,True,13.516198268480846,6.238245354683467,5.198537795569556,84082.92687699999,,-34.29580372694181,0.24562716226224357,0.7543728377377565,0.10405748329137092,False
2025-03-21 20:00:00,84216.2,85562.45433780503,1.5985693225353699,BUY,strong,0.8631199999999953,99897.62010768545,62955.70581794087,0.4386556777644274,True,16.089765480498645,7.4260456063839895,6.188371338653326,84275.15134,,-40.825935516069876,0.3697977414269002,0.6302022585730997,0.12384365744446753,False
2025-03-21 23:00:00,84088.79,85228.36446188352,1.3552037814832758,BUY,regular,0.75,99819.70654575792,56270.121857807346,0.5179000041260027,True,8.679975180439014,4.006142390971852,3.3384519924765437,84147.65215299999,,-22.024442023554002,0.4362824355528154,0.5637175644471847,0.06687488206479712,False
2025-03-22 02:00:00,84188.96,85192.43472088035,1.1919314846986415,BUY,strong,0.8599000000000039,99849.31906859888,49511.35779725539,0.5979164164914673,True,8.774985797181204,4.049993444852863,3.3749945373773858,84247.892272,,-22.26552057234221,0.50413925443758,0.4958607455624199,0.06758668246349876,False
2025-03-22 05:00:00,84323.3,85262.06571082953,1.1132933730410508,BUY,strong,0.8214000000000039,99910.82651594428,43799.510319650486,0.6654307432974491,True,7.415761231285707,3.4226590298241724,2.8522158581868107,84382.32630999999,,-18.81664404606272,0.5616139727093467,0.4383860272906534,0.05708448000000016,False
2025-03-22 08:00:00,84222.01,85369.2587944576,1.3621721857001499,BUY,strong,0.8388133333333341,99824.37687597549,38017.38550135044,0.7338579472827239,True,7.507003159682471,3.4647706890842174,2.8873089075701817,84280.96540699998,,-19.04815998018603,0.6191572971341031,0.3808427028658969,0.05783673600000003,False
2025-03-22 11:00:00,84239.25,85146.9017942605,1.0774689877468029,BUY,regular,0.5409446328914458,99820.56246097319,33019.04466514296,0.7929975373217383,True,6.489406858154132,2.9951108576095993,2.4959257146746663,84298.217475,,-16.46612601345987,0.6692160026842927,0.3307839973157074,0.05,False
