timestamp,price,predicted_price,price_change_pct,signal,signal_type,confidence,portfolio_value,balance,btc_holdings,executed,total_cost,fee,slippage,effective_price,reason_not_executed,portfolio_change,btc_ratio,cash_ratio,position_size_used,blocked_by_position_management
2025-03-21 10:00:00,84164.17,83340.15054259336,-0.9790620609775406,HOLD,regular,0.0,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84164.17,,0.0,0.0,1.0,0.0,False
2025-03-21 13:00:00,83935.7,84495.31193981788,0.6667150447519772,BUY,regular,0.5500290268511863,99962.3328531888,87384.57139912799,0.14984996198352785,True,15.080278657771387,7.5602089933285415,5.0,83985.79403670381,,-37.667146811203565,0.12582500923156043,0.8741749907684395,0.12600348322214236,False
2025-03-21 16:00:00,84095.97,84815.54251227653,0.8556563557998424,BUY,regular,0.6486876136664959,99951.2448051575,76193.85137278623,0.2825033522102339,True,13.941422882767196,6.706067162075396,5.0,84150.41003851326,,-35.10450143838534,0.23768982045879813,0.7623101795412018,0.11178304519536733,False
2025-03-21 19:00:00,83956.36,85567.51504127817,1.9190387021044804,BUY,regular,0.6,99881.53312060016,67689.85413599761,0.3834334764466033,True,11.793762779207533,5.09532208440565,5.0,84022.58270652518,,-30.27139155525947,0.322298606948026,0.677701393051974,0.0849969982573605,False
2025-03-21 22:00:00,84185.39,85647.19619083118,1.7364131600877293,BUY,regular,0.7664600000000015,99940.26401847972,59844.24903312477,0.47628234525438384,True,11.267470106213299,4.700602579659973,5.0,84255.95554487631,,-29.086871231003897,0.40119981049820813,0.5988001895017919,0.07836739523706326,False
2025-03-22 01:00:00,84075.48,86586.87360212683,2.9870701923162746,BUY,regular,0.6,99863.47156300009,54578.48492198507,0.5386229925896946,True,9.205247091238768,3.1539353184290757,5.0,84172.26707212969,,-24.444262912729755,0.4534689805215356,0.5465310194784644,0.05262457245789094,False
2025-03-22 04:00:00,84367.4,86845.7063422906,2.9375165553171163,BUY,regular,0.8,99996.72249999073,49568.44877437975,0.5977222686204741,True,9.000828255479874,3.0006211916099064,5.0,84468.62341417618,,-23.983887006135774,0.5042992656645887,0.4957007343354113,0.05,False
2025-03-22 07:00:00,84274.72,86485.25985423627,2.623016551388444,BUY,regular,0.6595533333333344,99917.34886452413,44562.384841349,0.656839489032715,True,8.9976530240054,2.99823976800405,5.0,84375.89914071637,,-23.976735610864125,0.5540075337490168,0.44599246625098327,0.05,False
2025-03-22 10:00:00,84413.62,86483.83205520592,2.4524621206932253,BUY,regular,0.8,99984.60107465839,39552.955304516676,0.715899232495203,True,9.000343354782032,3.0002575160865232,5.0,84514.9090986669,,-23.98279489237757,0.6044095302737416,0.39559046972625844,0.05,False
2025-03-22 13:00:00,84168.31,85817.69484975122,1.9596269067909555,BUY,regular,0.4188859573111955,99785.0190209888,34553.51375346657,0.7750126534264764,True,8.992359353357399,2.9942695150180496,5.0,84269.47305477294,,-23.964812946200254,0.6537204272497199,0.3462795727502801,0.05,False
