timestamp,price,predicted_price,price_change_pct,signal,signal_type,confidence,portfolio_value,balance,btc_holdings,executed,total_cost,fee,slippage,effective_price,reason_not_executed,portfolio_change
2025-03-20 09:00:00,85877.28,85645.73567446796,-0.2696223326263273,HOLD,regular,0.0,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85877.28,,0.0
2025-03-20 12:00:00,85356.07,85215.68865980188,-0.16446556196663165,HOLD,regular,0.0,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85356.07,,0.0
2025-03-20 15:00:00,84691.76,85209.46415788916,0.611280433762583,BUY,regular,0.6084603253219373,99883.50244432178,64636.82535956791,0.4161759902587203,True,45.91244085944443,21.190357319743583,17.658631099786323,84751.04423199999,,-116.49755567821558
2025-03-20 18:00:00,84060.53,84900.91634619402,0.9997395284017601,BUY,regular,0.6,99505.78643041314,29724.218009819473,0.8301347662284981,True,45.327463851665804,20.920367931538063,17.433639942948385,84119.37237099999,,-115.01324357764679
2025-03-20 21:00:00,84350.0,84746.72911461316,0.4703368282313706,HOLD,regular,0.0,99746.08554119329,29724.218009819473,0.8301347662284981,False,0.0,0.0,0.0,84350.0,,0.0
2025-03-21 00:00:00,84507.07,85074.22248150509,0.6711302160932567,BUY,regular,0.5033476620699425,99783.3288910201,1449.5014912488477,1.1636165755098506,True,36.70940924212705,16.9428042655971,14.11900355466425,84566.224949,,-93.14591790470877
2025-03-21 03:00:00,84451.96,85036.96275656644,0.6927047715250598,BUY,regular,0.7195285786437948,99714.65972085712,70.68494022075015,1.1798894280326515,True,1.7901343416923272,0.8262158500118433,0.6885132083432028,84511.076372,,-4.5422606866195565
2025-03-21 06:00:00,84200.0,86634.95216774027,2.89186718258939,BUY,regular,0.6986394994294987,99417.37478057,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,84200.0,,0.0
2025-03-21 09:00:00,84137.99,86672.60436344438,3.0124493863525528,BUY,regular,0.607520829156936,99344.2098371377,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,84137.99,,0.0
2025-03-21 12:00:00,83467.98,86274.94505697119,3.3629243896536085,BUY,regular,0.7983635351549594,98553.67212146154,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,83467.98,,0.0
2025-03-21 15:00:00,83565.48,86246.39415745864,3.208159825634508,BUY,regular,0.6169422158174463,98668.71134069472,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,83565.48,,0.0
2025-03-21 18:00:00,84101.66,86407.8057052504,2.7420929684983593,BUY,regular,0.75,99301.34445421728,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,84101.66,,0.0
2025-03-21 21:00:00,84394.0,86226.86863769717,2.1717996986719132,BUY,strong,0.95,99646.27332960833,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,84394.0,,0.0
2025-03-22 00:00:00,84206.24,85708.74957327303,1.7843209401975744,BUY,strong,0.95,99424.73729060093,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,84206.24,,0.0
2025-03-22 03:00:00,84256.74,85778.80028588136,1.8064552294348806,BUY,strong,0.8533866666666678,99484.32170671658,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,84256.74,,0.0
2025-03-22 06:00:00,84335.83,85759.30182375934,1.6878612847698697,BUY,regular,0.75,99577.63916157967,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,84335.83,,0.0
2025-03-22 09:00:00,84360.01,85746.84161137597,1.643944342083387,BUY,strong,0.8525133333333264,99606.1688879495,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,84360.01,,0.0
2025-03-22 12:00:00,84232.39,85973.67072963927,2.0672341478607827,BUY,regular,0.75,99455.59139914397,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,84232.39,,0.0
2025-03-22 15:00:00,84109.09,85927.69332411869,2.1621959340169963,BUY,regular,0.6,99310.11103266756,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,84109.09,,0.0
2025-03-22 18:00:00,84239.14,85886.38327594649,1.9554369571513746,BUY,regular,0.75,99463.5556527832,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,84239.14,,0.0
2025-03-22 21:00:00,84010.87,85968.4214457424,2.330116859571148,BUY,regular,0.6,99194.22229304619,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,84010.87,,0.0
2025-03-23 00:00:00,84007.0,85775.35918318162,2.105014085947142,BUY,regular,0.6,99189.6561209597,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,84007.0,,0.0
2025-03-23 03:00:00,84224.39,85798.13022823406,1.8685089060711066,BUY,regular,0.75,99446.15228371971,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,84224.39,,0.0
2025-03-23 06:00:00,84242.24,85867.40295171645,1.9291544855840017,BUY,strong,0.9042466666666733,99467.2133100101,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,84242.24,,0.0
2025-03-23 09:00:00,84325.66,85862.12194979585,1.8220574256944428,BUY,strong,0.95,99565.63968609659,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,84325.66,,0.0
2025-03-23 12:00:00,84725.24,85736.77203440189,1.1938969242245683,BUY,strong,0.95,100037.09990374988,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,84725.24,,0.0
2025-03-23 15:00:00,85189.41,85843.49719417127,0.7678034090989343,BUY,strong,1.0,100584.7691795598,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,85189.41,,0.0
2025-03-23 18:00:00,84972.78,85976.7364080981,1.1815035451330498,BUY,strong,0.95,100329.16973276508,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,84972.78,,0.0
2025-03-23 21:00:00,85179.99,86149.900782801,1.1386603623703193,BUY,strong,0.95,100573.65462114773,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,85179.99,,0.0
2025-03-24 00:00:00,86021.74,86012.06028132609,-0.011252642266842262,BUY,scalping,0.5,101566.82654719421,70.68494022075015,1.1798894280326515,False,0.0,0.0,0.0,86021.74,,0.0
2025-03-24 03:00:00,86532.07,85974.83651336766,-0.6439618128080731,SELL,regular,0.7105735395924939,102089.02370109213,39958.65807730756,0.7180039218267235,True,51.958281641495844,23.98074537299808,19.983954477498404,86471.49755100001,,-79.93581790999451
2025-03-24 06:00:00,87113.37,86043.9048881346,-1.2276704619111856,SELL,strong,0.849181780625135,102456.36118780717,64927.71640568171,0.43080235309603404,True,32.52482547784207,15.011457912850185,12.509548260708488,87052.390641,,-50.038193042826606
2025-03-24 09:00:00,87163.73,86379.3346935359,-0.899910210891727,SELL,regular,0.6633570169749514,102449.986848171,78934.4199285912,0.2697861475131892,True,18.245204989761852,8.420863841428547,7.017386534523789,87102.715389,,-28.069546138096484
2025-03-24 12:00:00,87328.1,88060.26874808484,0.8384114026124856,BUY,strong,1.0,102359.09643620541,37883.390237265536,0.7383156876073094,True,53.29705243056364,24.59863958333706,20.498866319447554,87389.22967,,-135.2351610323385
2025-03-24 15:00:00,88350.01,88054.77946074383,-0.33416016507091334,HOLD,regular,0.0,103113.5886205282,37883.390237265536,0.7383156876073094,False,0.0,0.0,0.0,88350.01,,0.0
2025-03-24 18:00:00,88464.38,88962.74077275716,0.563346256150951,BUY,regular,0.7725096921132133,103079.31570699025,1847.383524920253,1.1443242148090564,True,46.785986943022934,21.593532435241354,17.994610362701128,88526.305066,,-118.7140787295939
2025-03-24 21:00:00,88100.01,89824.76472057775,1.9577236376905653,BUY,regular,0.8,102656.56920079101,90.08765759273638,1.164205106709957,True,2.281518653276512,1.053008609204544,0.8775071743371201,88161.68000699999,,-5.78909204925003
2025-03-25 00:00:00,87599.99,89556.59283234883,2.2335651320837226,BUY,regular,0.6,102074.44336333392,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,87599.99,,0.0
2025-03-25 03:00:00,86520.88,89549.0683353171,3.499950919728393,BUY,regular,0.6005926797851346,100818.13799063214,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,86520.88,,0.0
2025-03-25 06:00:00,86534.5,89838.41862769508,3.818036306554124,BUY,regular,0.6,100833.99446418551,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,86534.5,,0.0
2025-03-25 09:00:00,87221.66,89967.42174568406,3.148027388706031,BUY,regular,0.6,101633.98964531234,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,87221.66,,0.0
2025-03-25 12:00:00,87084.02,89825.43511888415,3.1480116775547904,BUY,regular,0.8,101473.74845442477,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,87084.02,,0.0
2025-03-25 15:00:00,87774.37,90261.1926152544,2.8331990480300897,BUY,strong,1.0,102277.45744984198,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,87774.37,,0.0
2025-03-25 18:00:00,87822.0,89571.8563859626,1.9925034569499682,BUY,strong,0.95,102332.90853907459,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,87822.0,,0.0
2025-03-25 21:00:00,87746.0,89510.30797166175,2.010699030909387,BUY,strong,0.95,102244.42895096463,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,87746.0,,0.0
2025-03-26 00:00:00,87652.0,89534.38304095257,2.14756427800001,BUY,regular,0.6,102134.9936709339,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,87652.0,,0.0
2025-03-26 03:00:00,87153.51,89309.98443810568,2.474340319862827,BUY,regular,0.6,101554.64906729004,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,87153.51,,0.0
2025-03-26 06:00:00,87909.07,89484.98971827826,1.7926702196693147,BUY,regular,0.708713333333338,102434.27587771583,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,87909.07,,0.0
2025-03-26 09:00:00,87939.99,89487.11072931989,1.759291454683907,BUY,strong,0.9419933333333368,102470.2730996153,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,87939.99,,0.0
2025-03-26 12:00:00,87813.17,89309.17752023452,1.7036254587262,BUY,strong,0.95,102322.62860798233,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,87813.17,,0.0
2025-03-26 15:00:00,86752.52,89314.95446273455,2.9537291397812324,BUY,regular,0.6169058559465443,101087.81446155043,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,86752.52,,0.0
2025-03-26 18:00:00,86198.53,89438.37330089771,3.758583007039349,BUY,regular,0.6437962950982521,100442.85647448417,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,86198.53,,0.0
2025-03-26 21:00:00,87109.65,90136.06059867772,3.4742541138412664,BUY,regular,0.6,101503.58703130974,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,87109.65,,0.0
2025-03-27 00:00:00,87285.29,90231.94254330907,3.375886754009836,BUY,strong,0.95,101708.06801625228,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,87285.29,,0.0
2025-03-27 03:00:00,87670.18,89704.03093208044,2.319889079822175,BUY,strong,0.95,102156.15891977386,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,87670.18,,0.0
2025-03-27 06:00:00,87352.68,89713.54038663514,2.702676536810488,BUY,strong,0.9120199999999992,101786.52379839346,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,87352.68,,0.0
2025-03-27 09:00:00,87415.56,89636.07082500501,2.5401780014965425,BUY,strong,0.8368466666666694,101859.72901550338,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,87415.56,,0.0
2025-03-27 12:00:00,86761.05,89466.74015079066,3.1185539487946015,BUY,regular,0.6081309449957528,101097.74513111066,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,86761.05,,0.0
2025-03-27 15:00:00,86974.07,89588.41547629292,3.0058906939653594,BUY,regular,0.75,101345.74410294202,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,86974.07,,0.0
2025-03-27 18:00:00,87206.52,89632.24116761214,2.7815823491318503,BUY,regular,0.6,101616.36357999675,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,87206.52,,0.0
2025-03-27 21:00:00,87568.68,89571.74449055926,2.287421131115901,BUY,strong,0.95,102037.99210144281,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,87568.68,,0.0
2025-03-28 00:00:00,87354.01,89546.18319444405,2.5095278332889976,BUY,strong,0.95,101788.07219118539,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,87354.01,,0.0
2025-03-28 03:00:00,86787.16,89520.07356861378,3.1489837536033836,BUY,regular,0.6,101128.14252644686,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,86787.16,,0.0
2025-03-28 06:00:00,85719.27,89636.11939349031,4.569391915598802,BUY,regular,0.7503381598886602,99884.89953504236,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,85719.27,,0.0
2025-03-28 09:00:00,85148.0,88261.82644136772,3.6569578162349377,BUY,regular,0.7747898344871423,99219.82408373216,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,85148.0,,0.0
2025-03-28 12:00:00,85028.27,88636.35188493473,4.2433909156739595,BUY,regular,0.6603466989067939,99080.43380630578,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,85028.27,,0.0
2025-03-28 15:00:00,84051.16,88572.25830125494,5.3789838251547515,BUY,strong,0.8464856282218517,97942.87735448842,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,84051.16,,0.0
2025-03-28 18:00:00,83880.0,87898.51064611935,4.790785224271995,BUY,regular,0.6852927641777601,97743.61200842394,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,83880.0,,0.0
2025-03-28 21:00:00,84052.29,87893.32180973294,4.5698122082491075,BUY,regular,0.6571305493705596,97944.19290625899,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,84052.29,,0.0
2025-03-29 00:00:00,84396.89,87788.89871707071,4.019115772003817,BUY,strong,0.9683939016513579,98345.37798603125,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,84396.89,,0.0
2025-03-29 03:00:00,84166.3,87883.43609473281,4.416418560317855,BUY,strong,0.958568249857711,98076.923930475,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,84166.3,,0.0
2025-03-29 06:00:00,83787.28,87609.65370574957,4.561997603633362,BUY,regular,0.7907542402335189,97635.66691092978,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,83787.28,,0.0
2025-03-29 09:00:00,83544.8,87780.50448103168,5.069979796506393,BUY,regular,0.7941687922798226,97353.37045665477,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,83544.8,,0.0
2025-03-29 12:00:00,82462.7,87658.86556219497,6.301231420017748,BUY,regular,0.677397654328511,96093.5841106839,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,82462.7,,0.0
2025-03-29 15:00:00,82414.23,87700.68633681949,6.414494604656859,BUY,regular,0.6587613047205538,96037.15508916168,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,82414.23,,0.0
2025-03-29 18:00:00,82343.64,87565.38340879433,6.341404641323028,BUY,regular,0.652861794566756,95954.97385067903,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,82343.64,,0.0
2025-03-29 21:00:00,82518.74,87476.94166498887,6.008576554839383,BUY,strong,0.8131685006251281,96158.82616486395,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,82518.74,,0.0
2025-03-30 00:00:00,82799.73,87251.45415921131,5.376495985205886,BUY,strong,0.95,96485.95615779837,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,82799.73,,0.0
2025-03-30 03:00:00,83088.81,87219.83688115186,4.971820972224614,BUY,strong,0.95,96822.50457004608,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,83088.81,,0.0
2025-03-30 06:00:00,83178.14,87405.58069119099,5.082393873187102,BUY,strong,0.95,96926.50301222848,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,83178.14,,0.0
2025-03-30 09:00:00,83502.32,87389.38255199208,4.65503539541425,BUY,strong,0.95,97303.91502372173,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,83502.32,,0.0
2025-03-30 12:00:00,83072.76,87383.73268423979,5.189393832875896,BUY,regular,0.75,96803.81907808338,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,83072.76,,0.0
2025-03-30 15:00:00,82729.57,87589.98548039488,5.875064357756092,BUY,regular,0.75,96404.2755275116,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,82729.57,,0.0
2025-03-30 18:00:00,82729.65,87525.87981036745,5.797473832377455,BUY,regular,0.6,96404.36866392013,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,82729.65,,0.0
2025-03-30 21:00:00,82237.68,87373.2680904141,6.24481149080824,BUY,regular,0.6182286664062311,95831.61467757203,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,82237.68,,0.0
2025-03-31 00:00:00,81646.89,87576.80986686388,7.262885171577124,BUY,regular,0.7968392820791659,95143.81394257887,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,81646.89,,0.0
2025-03-31 03:00:00,81530.0,87643.605457573,7.498596170210958,BUY,regular,0.6404711363705569,95007.73000765554,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,81530.0,,0.0
2025-03-31 06:00:00,82052.83,87224.57884970737,6.302950001489728,BUY,regular,0.6,95616.41136359671,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,82052.83,,0.0
2025-03-31 09:00:00,81455.58,87240.01423068259,7.1013357595423,BUY,regular,0.7787372268231577,94921.08986361418,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,81455.58,,0.0
2025-03-31 12:00:00,82768.74,88047.13307261108,6.377278514341368,BUY,strong,1.0,96449.87744154144,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,82768.74,,0.0
2025-03-31 15:00:00,83418.78,87986.63992974907,5.475817231742148,BUY,strong,1.0,97206.65732910717,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,83418.78,,0.0
2025-03-31 18:00:00,83291.42,88392.04321124186,6.123827893967789,BUY,strong,0.95,97058.38416671658,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,83291.42,,0.0
2025-03-31 21:00:00,82563.99,88440.98676746745,7.118111379388811,BUY,regular,0.75,96211.50644594258,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,82563.99,,0.0
2025-04-01 00:00:00,82651.1,88475.36272732611,7.046806064681658,BUY,regular,0.6,96312.92035278807,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,82651.1,,0.0
2025-04-01 03:00:00,82962.84,88444.96718213466,6.607930950934973,BUY,regular,0.75,96675.84965275382,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,82962.84,,0.0
2025-04-01 06:00:00,83454.76,88618.20766694983,6.187121821391423,BUY,strong,0.95,97248.54542884658,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,83454.76,,0.0
2025-04-01 09:00:00,84362.0,87776.40048723137,4.04732046090819,BUY,strong,1.0,98304.75886985814,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,84362.0,,0.0
2025-04-01 12:00:00,83615.26,88002.70602514013,5.247183379134541,BUY,strong,0.95,97435.40034847353,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,83615.26,,0.0
2025-04-01 15:00:00,85280.87,88578.74888865874,3.867079321140536,BUY,strong,1.0,99374.5120162607,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,85280.87,,0.0
2025-04-01 18:00:00,85126.68,88188.71018172256,3.5970276084096904,BUY,strong,0.95,99195.0032308571,90.08765759273638,1.164205106709957,False,0.0,0.0,0.0,85126.68,,0.0
