timestamp,price,predicted_price,price_change_pct,signal,signal_type,confidence,portfolio_value,balance,btc_holdings,executed,total_cost,fee,slippage,effective_price,reason_not_executed
2025-03-19 07:00:00,83190.0,82649.82116832933,-0.6493314480955237,SELL,regular,0.4869985860716427,100000.0,100000.0,0.0,False,0.0,0.0,0.0,83190.0,
2025-03-19 10:00:00,83467.41,83049.2684440868,-0.5009638563281167,SELL,regular,0.4729169610283721,100000.0,100000.0,0.0,False,0.0,0.0,0.0,83467.41,
2025-03-19 13:00:00,84092.16,83426.94713643903,-0.7910521784206396,SELL,regular,0.7801487526077235,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84092.16,
2025-03-19 16:00:00,84574.01,83656.16998422258,-1.085250676629163,SELL,regular,0.7738806625018027,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84574.01,
2025-03-19 19:00:00,85433.38,87221.81120431374,2.093363512380913,BUY,strong,1.0,99920.05596082742,60000.0,0.4672653237040068,True,52.0,23.999999999999996,20.0,85493.183366,
2025-03-19 22:00:00,86158.52,87604.61594758935,1.6784131709659669,BUY,strong,0.95,100210.9223141546,36000.0,0.745264917667511,True,31.2,14.399999999999999,12.0,86218.830964,
2025-03-20 01:00:00,85867.96,87283.72980393315,1.648775403460318,BUY,strong,0.95,99965.598285575,21600.0,0.912629091055325,True,18.72,8.639999999999999,7.199999999999999,85928.067572,
2025-03-20 04:00:00,85684.78,87075.13660793092,1.6226412764681473,BUY,strong,0.9175999999999962,99781.15497621421,12960.0,1.013262273372403,True,11.232,5.183999999999999,4.32,85744.75934599999,
2025-03-20 07:00:00,85816.39,86992.64610974469,1.3706660344774335,BUY,regular,0.6,99905.44476997058,8424.0,1.0660136690668365,True,5.896799999999999,2.7215999999999996,2.2680000000000002,85876.46147299999,
2025-03-20 10:00:00,85173.78,86867.95511329419,1.9890805753768195,BUY,regular,0.75,99213.67924023164,5054.4,1.1054960721507445,True,4.380480000000001,2.0217600000000004,1.6848000000000005,85233.401646,
2025-03-20 13:00:00,85513.81,87224.54784931769,2.0005398535250563,BUY,regular,0.6,99586.04546456861,3285.3599999999997,1.1261419116347244,True,2.2997519999999994,1.0614239999999997,0.8845199999999999,85573.669667,
2025-03-20 16:00:00,83802.01,87497.58761868632,4.409891384092485,BUY,regular,0.7671885018041256,97655.68929074693,1971.2159999999997,1.1417921036827987,True,1.7083872,0.7884863999999999,0.657072,83860.67140699999,
2025-03-20 19:00:00,84174.79,87580.79948459448,4.046353408894141,BUY,regular,0.6,98079.94766517798,1281.2903999999999,1.1499720672326952,True,0.8969032799999996,0.41395535999999983,0.3449627999999999,84233.71235299998,
2025-03-20 22:00:00,84141.31,87499.41349627565,3.9910283025967304,BUY,regular,0.6,98040.55032448017,832.8387599999999,1.155291159175917,True,0.582987132,0.26907098399999996,0.22422581999999996,84200.208917,
2025-03-21 01:00:00,84775.07,87125.1763021168,2.772166749159622,BUY,regular,0.8,98772.06184457496,499.7032559999999,1.1592129453691393,True,0.4330761552,0.19988130239999996,0.16656775199999999,84834.412549,
2025-03-21 04:00:00,84662.74,86923.45296995329,2.6702572701442,BUY,regular,0.8,98641.84745442164,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,84662.74,Amount to invest is less than min_trade_amount
2025-03-21 07:00:00,83937.98,86786.90007872955,3.394077482838586,BUY,regular,0.6052031102224983,97801.6962801359,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,83937.98,Amount to invest is less than min_trade_amount
2025-03-21 10:00:00,84164.17,86755.72681361056,3.0791687408199446,BUY,regular,0.6,98063.89865624894,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,84164.17,Amount to invest is less than min_trade_amount
2025-03-21 13:00:00,83935.7,86840.54727763674,3.460800681517807,BUY,regular,0.75,97799.05327462046,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,83935.7,Amount to invest is less than min_trade_amount
2025-03-21 16:00:00,84095.97,86778.75946499739,3.190152233213303,BUY,regular,0.7053266666666702,97984.84033337477,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,84095.97,Amount to invest is less than min_trade_amount
2025-03-21 19:00:00,83956.36,86719.83431478037,3.291560418746558,BUY,regular,0.75,97823.00261407178,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,83956.36,Amount to invest is less than min_trade_amount
2025-03-21 22:00:00,84185.39,86667.45940481644,2.9483374785297594,BUY,strong,0.9164600000000016,98088.49715494968,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,84185.39,Amount to invest is less than min_trade_amount
2025-03-22 01:00:00,84075.48,86675.41554924806,3.092382641464632,BUY,regular,0.75,97961.08806012415,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,84075.48,Amount to invest is less than min_trade_amount
2025-03-22 04:00:00,84367.4,86795.48503399751,2.877989642916002,BUY,strong,0.95,98299.48550313631,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,84367.4,Amount to invest is less than min_trade_amount
2025-03-22 07:00:00,84274.72,86757.67806631482,2.946266764594202,BUY,strong,0.8095533333333345,98192.04964735951,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,84274.72,Amount to invest is less than min_trade_amount
2025-03-22 10:00:00,84413.62,86787.31273793077,2.811978372602401,BUY,strong,0.95,98353.06432547128,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,84413.62,Amount to invest is less than min_trade_amount
2025-03-22 13:00:00,84168.31,86540.33018854678,2.8181867837750136,BUY,regular,0.75,98068.69779784277,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,84168.31,Amount to invest is less than min_trade_amount
2025-03-22 16:00:00,84141.0,86441.67762800909,2.7343121997707245,BUY,regular,0.6,98037.03969230475,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,84141.0,Amount to invest is less than min_trade_amount
2025-03-22 19:00:00,84171.59,86331.49191118072,2.566069990100851,BUY,regular,0.75,98072.50001630359,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,84171.59,Amount to invest is less than min_trade_amount
2025-03-22 22:00:00,83961.39,86132.84279045352,2.5862515978517275,BUY,regular,0.6,97828.83345518699,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,83961.39,Amount to invest is less than min_trade_amount
2025-03-23 01:00:00,84067.56,85994.26112842227,2.2918485185275608,BUY,regular,0.6,97951.90709359683,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,84067.56,Amount to invest is less than min_trade_amount
2025-03-23 04:00:00,84100.0,85928.75908861724,2.174505456144162,BUY,regular,0.75,97989.51196154462,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,84100.0,Amount to invest is less than min_trade_amount
2025-03-23 07:00:00,84279.82,85870.3799290511,1.8872369792093613,BUY,strong,0.95,98197.9616333809,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,84279.82,Amount to invest is less than min_trade_amount
2025-03-23 10:00:00,84461.98,86011.72307236944,1.8348410401572892,BUY,strong,0.95,98409.12386350933,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,84461.98,Amount to invest is less than min_trade_amount
2025-03-23 13:00:00,85093.59,86175.94370458135,1.2719568002494164,BUY,strong,1.0,99141.29435193393,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,85093.59,Amount to invest is less than min_trade_amount
2025-03-23 16:00:00,85250.0,86272.0060694211,1.1988340990276818,BUY,strong,1.0,99322.60684871912,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,85250.0,Amount to invest is less than min_trade_amount
2025-03-23 19:00:00,85011.19,86258.83731383874,1.4676271604229245,BUY,strong,0.95,99045.77520523552,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,85011.19,Amount to invest is less than min_trade_amount
2025-03-23 22:00:00,85361.21,86392.24445373811,1.2078489207663556,BUY,strong,1.0,99451.52292037362,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,85361.21,Amount to invest is less than min_trade_amount
2025-03-24 01:00:00,85563.04,86939.72350839846,1.6089698407144752,BUY,strong,1.0,99685.48686913747,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,85563.04,Amount to invest is less than min_trade_amount
2025-03-24 04:00:00,86841.83,86940.11734134944,0.11317972151143989,BUY,scalping,0.5,101167.87679154608,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,86841.83,Amount to invest is less than min_trade_amount
2025-03-24 07:00:00,86874.52,87014.80642019284,0.161481663660221,HOLD,regular,0.0,101205.7714627302,499.7032559999999,1.1592129453691393,False,0.0,0.0,0.0,86874.52,
2025-03-24 10:00:00,87801.27,86980.83595798057,-0.9344216114635185,SELL,strong,0.8212584162918398,102198.64776480797,41130.42648249734,0.6955277672214836,True,52.92579177800255,24.427288512924253,20.356073760770215,87739.80911100001,
2025-03-24 13:00:00,87704.46,87236.15653729408,-0.5339562693914587,SELL,regular,0.6071493920068707,102088.28601115412,62601.25402656116,0.45022832344664065,True,27.968011830944853,12.908313152743778,10.756927627286483,87643.06687800001,
2025-03-24 16:00:00,88057.54,88505.76236708905,0.5090107753283281,BUY,strong,0.853890667594116,102197.20665655514,37560.752415936695,0.7340252094325874,True,32.55265209381181,15.024300966374678,12.520250805312234,88119.18027799999,
2025-03-24 19:00:00,88222.0,89082.95622546886,0.9758974240766072,BUY,strong,0.95,102287.8968598735,22536.451449562017,0.9039859151947529,True,19.53159125628708,9.014580579824806,7.512150483187339,88283.7554,
2025-03-24 22:00:00,87457.65,89267.7446891815,2.0696813705622223,BUY,regular,0.6,101581.17074471632,14648.693442215312,0.9939951199523542,True,10.254085409550717,4.732654804408023,3.9438790036733526,87518.87035499999,
2025-03-25 01:00:00,87088.31,89315.67397996192,2.557592379461637,BUY,regular,0.6,101203.80167454238,9521.650737439952,1.0527492258961326,True,6.665155516207967,3.0762256228652154,2.5635213523876796,87149.27181699999,
2025-03-25 04:00:00,86547.17,89274.18474718751,3.1508999626302168,BUY,regular,0.6,100627.45646526996,6189.072979335969,1.0911781804758491,True,4.332351085535177,1.9995466548623895,1.6662888790519914,86607.753019,
2025-03-25 07:00:00,86436.82,88972.61197013725,2.933694194369072,BUY,regular,0.6036406919291122,100502.69874493356,4014.447746051672,1.1162864505991994,True,2.827012803269586,1.304775139970578,1.0873126166421485,86497.325774,
2025-03-25 10:00:00,87130.14,88201.0767542796,1.2291231877735942,BUY,regular,0.6278866666666678,101273.75041570196,2567.4099476292495,1.132861033714312,True,1.8811491379491487,0.8682226790534532,0.723518899211211,87191.131098,
2025-03-25 13:00:00,87594.4,88539.03714776252,1.0784218486142056,BUY,strong,0.9500000000000001,101797.63998799991,1540.4459685775496,1.1445616845303166,True,1.3350531727672097,0.6161783874310198,0.51348198952585,87655.71607999998,
2025-03-25 16:00:00,87792.4,88351.53252949713,0.6368803330323947,BUY,strong,0.827660249774296,102023.03170680835,924.2675811465297,1.1515662417892873,True,0.801031903660326,0.3697070324586119,0.30808919371550997,87853.85467999999,
2025-03-25 19:00:00,88116.23,88413.46555317016,0.3373221405071023,HOLD,regular,0.0,102395.94340288699,924.2675811465297,1.1515662417892873,False,0.0,0.0,0.0,88116.23,
2025-03-25 22:00:00,87464.73,89068.78955758768,1.8339501620683898,BUY,strong,0.8683455271308852,101644.95909952413,554.5605486879178,1.1557847208907661,True,0.48061914219619545,0.22182421947516712,0.18485351622930593,87525.95531099998,
2025-03-26 01:00:00,87836.04,90325.40080228879,2.834099536236826,BUY,regular,0.629093333333333,102074.11352423808,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,87836.04,Amount to invest is less than min_trade_amount
2025-03-26 04:00:00,87326.78,90117.61384980535,3.1958510892138117,BUY,regular,0.6,101485.51859727726,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,87326.78,Amount to invest is less than min_trade_amount
2025-03-26 07:00:00,88140.45,90252.44818553841,2.396173590602737,BUY,strong,1.0,102425.94595112445,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,88140.45,Amount to invest is less than min_trade_amount
2025-03-26 10:00:00,88208.47,89703.62665599998,1.6950261760576704,BUY,strong,0.95,102504.56242783944,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,88208.47,Amount to invest is less than min_trade_amount
2025-03-26 13:00:00,86841.31,89634.62356782635,3.2165723522898837,BUY,regular,0.7622904507458491,100924.41978882642,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,86841.31,Amount to invest is less than min_trade_amount
2025-03-26 16:00:00,86513.99,89787.4577186176,3.7837437836557966,BUY,regular,0.629715229199385,100546.10833398446,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,86513.99,Amount to invest is less than min_trade_amount
2025-03-26 19:00:00,86567.19,89762.62134094021,3.691273034206388,BUY,regular,0.6779992253165931,100607.59608113584,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,86567.19,Amount to invest is less than min_trade_amount
2025-03-26 22:00:00,86829.48,89274.58153269473,2.815980854307475,BUY,regular,0.6,100910.74685557827,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,86829.48,Amount to invest is less than min_trade_amount
2025-03-27 01:00:00,87378.87,89198.9447192833,2.08296893663572,BUY,strong,0.95,101545.72342338845,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,87378.87,Amount to invest is less than min_trade_amount
2025-03-27 04:00:00,87521.61,89082.69921693725,1.7836614487979057,BUY,strong,0.95,101710.7001344484,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,87521.61,Amount to invest is less than min_trade_amount
2025-03-27 07:00:00,87399.99,88979.54051058226,1.8072662371955102,BUY,strong,0.95,101570.13359669367,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,87399.99,Amount to invest is less than min_trade_amount
2025-03-27 10:00:00,87195.59,89564.82614958836,2.717151348581238,BUY,regular,0.75,101333.8911997436,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,87195.59,Amount to invest is less than min_trade_amount
2025-03-27 13:00:00,86383.83,88581.49067175487,2.5440648692641563,BUY,regular,0.7837000820751027,100395.67139471331,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,86383.83,Amount to invest is less than min_trade_amount
2025-03-27 16:00:00,86835.24,89956.43466072108,3.59438709528651,BUY,regular,0.6,100917.40417557061,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,86835.24,Amount to invest is less than min_trade_amount
2025-03-27 19:00:00,87060.41,89106.5020747608,2.3501980690888122,BUY,regular,0.6,101177.65222117359,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,87060.41,Amount to invest is less than min_trade_amount
2025-03-27 22:00:00,87350.71,89086.57332078966,1.9872343576711045,BUY,strong,0.95,101513.17652564817,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,87350.71,Amount to invest is less than min_trade_amount
2025-03-28 01:00:00,87230.29,88375.18044955691,1.3124918529525869,BUY,strong,0.95,101373.9969295585,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,87230.29,Amount to invest is less than min_trade_amount
2025-03-28 04:00:00,86305.38,88247.09033246411,2.2498137803971274,BUY,regular,0.7741307471017406,100305.00008335944,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,86305.38,Amount to invest is less than min_trade_amount
2025-03-28 07:00:00,85212.99,88547.26702691667,3.9128741133442975,BUY,strong,0.8239800016637944,99042.43241210557,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,85212.99,Amount to invest is less than min_trade_amount
2025-03-28 10:00:00,84941.49,87871.61514975295,3.44958058747609,BUY,regular,0.6844720244393075,98728.63686038373,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,84941.49,Amount to invest is less than min_trade_amount
2025-03-28 13:00:00,84994.0,88354.51776265602,3.9538294028472807,BUY,regular,0.7387286560004591,98789.3271160777,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,84994.0,Amount to invest is less than min_trade_amount
2025-03-28 16:00:00,83794.73,88331.26081582377,5.413861725938821,BUY,regular,0.7039945262624117,97403.22917385503,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,83794.73,Amount to invest is less than min_trade_amount
2025-03-28 19:00:00,83790.73,88351.26136315886,5.44276361258443,BUY,regular,0.6884696989830845,97398.60603497145,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,83790.73,Amount to invest is less than min_trade_amount
2025-03-28 22:00:00,84480.35,88252.13087233977,4.4646842399916205,BUY,regular,0.763246316779942,98195.65829419217,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,84480.35,Amount to invest is less than min_trade_amount
2025-03-29 01:00:00,84281.9,88068.51957937342,4.492802819316393,BUY,strong,0.9758735151482298,97966.29281633138,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,84281.9,Amount to invest is less than min_trade_amount
2025-03-29 04:00:00,84072.96,87962.7191676174,4.62664710225189,BUY,strong,0.9615413151881815,97724.80315674847,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,84072.96,Amount to invest is less than min_trade_amount
2025-03-29 07:00:00,83731.82,87962.91814149835,5.053154393990647,BUY,regular,0.7940100808961378,97330.5187570638,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,83731.82,Amount to invest is less than min_trade_amount
2025-03-29 10:00:00,82927.81,87842.21411765587,5.926123115581936,BUY,regular,0.6730740255247744,96401.2562836204,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,82927.81,Amount to invest is less than min_trade_amount
2025-03-29 13:00:00,82851.95,88060.5280385334,6.286608871044565,BUY,regular,0.6407574816023666,96313.57845469363,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,82851.95,Amount to invest is less than min_trade_amount
2025-03-29 16:00:00,82198.43,86819.14360357609,5.621413454704783,BUY,regular,0.6672119455289309,95558.25002389708,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,82198.43,Amount to invest is less than min_trade_amount
2025-03-29 19:00:00,82758.4,87142.86120210841,5.29790474696033,BUY,regular,0.7630544378069529,96205.4547940543,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,82758.4,Amount to invest is less than min_trade_amount
2025-03-29 22:00:00,82389.75,87047.6839304153,5.653535701243536,BUY,regular,0.7830701200387846,95779.37475669791,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,82389.75,Amount to invest is less than min_trade_amount
2025-03-30 01:00:00,82941.13,86640.52796768784,4.4602695522569284,BUY,strong,0.95,96416.65133610267,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,82941.13,Amount to invest is less than min_trade_amount
2025-03-30 04:00:00,83109.81,86904.919225952,4.566379379223714,BUY,strong,0.95,96611.60910282252,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,83109.81,Amount to invest is less than min_trade_amount
2025-03-30 07:00:00,83076.59,87508.92271195524,5.335236691774712,BUY,strong,0.95,96573.21393439453,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,83076.59,Amount to invest is less than min_trade_amount
2025-03-30 10:00:00,83120.87,86730.18512675524,4.342248976406583,BUY,strong,0.8698266666666605,96624.39208183557,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,83120.87,Amount to invest is less than min_trade_amount
2025-03-30 13:00:00,82678.42,87804.80608736792,6.200391937059178,BUY,strong,0.9028916309389091,96113.01513207746,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,82678.42,Amount to invest is less than min_trade_amount
2025-03-30 16:00:00,82284.01,86902.87276351523,5.613317537046672,BUY,regular,0.7328738584978567,95657.16208031093,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,82284.01,Amount to invest is less than min_trade_amount
2025-03-30 19:00:00,82548.81,86689.4349399458,5.015971689895715,BUY,regular,0.6,95963.2138744028,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,82548.81,Amount to invest is less than min_trade_amount
2025-03-30 22:00:00,82438.0,86561.40373395657,5.001824078648887,BUY,regular,0.75,95835.1413694809,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,82438.0,Amount to invest is less than min_trade_amount
2025-03-31 01:00:00,81953.03,86777.43363650357,5.886791051537169,BUY,regular,0.7432982966430922,95274.6204533905,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,81953.03,Amount to invest is less than min_trade_amount
2025-03-31 04:00:00,81846.01,86297.01525696207,5.4382678605372154,BUY,regular,0.6106089940238718,95150.92837256077,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,81846.01,Amount to invest is less than min_trade_amount
2025-03-31 07:00:00,81933.51,86247.867209878,5.265680928203856,BUY,regular,0.7034130500708541,95252.0595356387,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,81933.51,Amount to invest is less than min_trade_amount
2025-03-31 10:00:00,82174.16,86609.6276287816,5.397642797664857,BUY,strong,0.8974200000000031,95530.19912872108,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,82174.16,Amount to invest is less than min_trade_amount
2025-03-31 13:00:00,82507.99,86426.12674742621,4.748796749776849,BUY,strong,1.0,95916.03474209605,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,82507.99,Amount to invest is less than min_trade_amount
2025-03-31 16:00:00,83288.89,86452.33552604052,3.798160266081734,BUY,strong,0.95,96818.58703063964,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,83288.89,Amount to invest is less than min_trade_amount
2025-03-31 19:00:00,82462.27,87765.63851525658,6.431266705678334,BUY,strong,0.9420733333333338,95863.19226465691,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,82462.27,Amount to invest is less than min_trade_amount
2025-03-31 22:00:00,82409.99,86929.20319686671,5.483817188749457,BUY,regular,0.75,95802.76783944876,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,82409.99,Amount to invest is less than min_trade_amount
2025-04-01 01:00:00,82704.2,88419.04372058666,6.909980050090159,BUY,regular,0.6,96142.81126218202,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,82704.2,Amount to invest is less than min_trade_amount
2025-04-01 04:00:00,83060.0,88462.70126417324,6.504576528019797,BUY,strong,0.95,96554.03946587496,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,83060.0,Amount to invest is less than min_trade_amount
2025-04-01 07:00:00,83445.5,88437.42926029366,5.982262986372737,BUY,strong,0.95,96999.59447577834,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,83445.5,Amount to invest is less than min_trade_amount
2025-04-01 10:00:00,84175.99,88245.92761389154,4.835033854536833,BUY,strong,1.0,97843.88365654185,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,84175.99,Amount to invest is less than min_trade_amount
2025-04-01 13:00:00,83618.23,88985.93446601112,6.419299315485544,BUY,strong,1.0,97199.23317061781,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,83618.23,Amount to invest is less than min_trade_amount
2025-04-01 16:00:00,85119.99,89209.91415900647,4.804892668580509,BUY,strong,0.95,98934.94443306273,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,85119.99,Amount to invest is less than min_trade_amount
2025-04-01 19:00:00,84972.01,89140.70420660058,4.905961629718523,BUY,strong,0.95,98763.91141006531,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,84972.01,Amount to invest is less than min_trade_amount
2025-04-01 22:00:00,85099.99,89194.05280275267,4.810885174901512,BUY,strong,0.95,98911.82873864491,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,85099.99,Amount to invest is less than min_trade_amount
2025-04-02 01:00:00,85147.3,88203.20002648325,3.588957050291956,BUY,regular,0.6182066666666651,98966.50891379025,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,85147.3,Amount to invest is less than min_trade_amount
2025-04-02 04:00:00,84607.0,88483.20289310618,4.581421032664176,BUY,regular,0.6,98342.03842909297,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,84607.0,Amount to invest is less than min_trade_amount
2025-04-02 07:00:00,84426.33,88504.78313982557,4.830783405870614,BUY,regular,0.6,98133.22280356963,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,84426.33,Amount to invest is less than min_trade_amount
2025-04-02 10:00:00,84867.92,88727.13164822091,4.547314990423837,BUY,regular,0.6,98643.60577846778,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,84867.92,Amount to invest is less than min_trade_amount
2025-04-02 13:00:00,85215.82,88855.59189042062,4.27123964824913,BUY,strong,0.9500000000000001,99045.7032828657,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,85215.82,Amount to invest is less than min_trade_amount
2025-04-02 16:00:00,87065.18,89230.02333297663,2.486462823572686,BUY,strong,1.0,101183.16531429223,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,87065.18,Amount to invest is less than min_trade_amount
2025-04-02 19:00:00,86900.02,89136.79598914587,2.5739648726730673,BUY,strong,0.95,100992.27590978993,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,86900.02,Amount to invest is less than min_trade_amount
2025-04-02 22:00:00,82821.59,88914.09484757669,7.356179527073431,BUY,regular,0.7678490412485608,96278.48883056738,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,82821.59,Amount to invest is less than min_trade_amount
2025-04-03 01:00:00,83761.62,89004.1547932434,6.25887464120609,BUY,regular,0.6,97364.96114174633,554.5605486879178,1.1557847208907661,False,0.0,0.0,0.0,83761.62,Amount to invest is less than min_trade_amount
