timestamp,price,next_price,predicted_price,price_change_pct,signal,portfolio_value,balance,btc_holdings
2025-03-15 12:00:00,84136.53,84136.53,84136.53,0,HOLD,10000.0,10000.0,0.0
2025-03-16 05:00:00,84395.31,84395.31,84395.31,0,HOLD,10000.0,10000.0,0.0
2025-03-16 22:00:00,82093.71,82093.71,82093.71,0,HOLD,10000.0,10000.0,0.0
2025-03-17 15:00:00,83531.06,83531.06,83531.06,0,HOLD,10000.0,10000.0,0.0
2025-03-18 08:00:00,83281.29,83281.29,83281.29,0,HOLD,10000.0,10000.0,0.0
2025-03-19 01:00:00,82598.7,82598.7,82598.7,0,HOLD,10000.0,10000.0,0.0
2025-03-19 18:00:00,85612.25,85612.25,85612.25,0,SELL,10000.0,10000.0,0.0
2025-03-20 11:00:00,85502.17,85502.17,85502.17,0,HOLD,10000.0,10000.0,0.0
2025-03-21 04:00:00,84662.74,84662.74,84662.74,0,HOLD,10000.0,10000.0,0.0
2025-03-21 21:00:00,84394.0,84394.0,84394.0,0,HOLD,10000.0,10000.0,0.0
2025-03-22 14:00:00,84007.23,84007.23,84007.23,0,HOLD,10000.0,10000.0,0.0
2025-03-23 07:00:00,84279.82,84279.82,84279.82,0,HOLD,10000.0,10000.0,0.0
2025-03-24 00:00:00,86021.74,86021.74,86021.74,0,SELL,10000.0,10000.0,0.0
2025-03-24 17:00:00,88461.88,88461.88,88461.88,0,SELL,10000.0,10000.0,0.0
2025-03-25 10:00:00,87130.14,87130.14,87130.14,0,HOLD,10000.0,10000.0,0.0
2025-03-26 03:00:00,87153.51,87153.51,87153.51,0,HOLD,10000.0,10000.0,0.0
2025-03-26 20:00:00,87280.0,87280.0,87280.0,0,HOLD,10000.0,10000.0,0.0
2025-03-27 13:00:00,86383.83,86383.83,86383.83,0,HOLD,10000.0,10000.0,0.0
2025-03-28 06:00:00,85719.27,85719.27,85719.27,0,HOLD,10000.0,10000.0,0.0
2025-03-28 23:00:00,84424.38,84424.38,84424.38,0,HOLD,10000.0,10000.0,0.0
2025-03-29 16:00:00,82198.43,82198.43,82198.43,0,BUY,10000.0,8000.0,0.024331364966459823
2025-03-30 09:00:00,83502.32,83502.32,83502.32,0,HOLD,10031.725423466118,8000.0,0.024331364966459823
2025-03-31 02:00:00,81922.3,81922.3,81922.3,0,HOLD,9993.281380191811,8000.0,0.024331364966459823
2025-03-31 19:00:00,82462.27,82462.27,82462.27,0,HOLD,10006.419587332752,8000.0,0.024331364966459823
2025-04-01 12:00:00,83615.26,83615.26,83615.26,0,HOLD,10034.47340782543,8000.0,0.024331364966459823
2025-04-02 05:00:00,84100.0,84100.0,84100.0,0,HOLD,10046.267793679272,8000.0,0.024331364966459823
2025-04-02 22:00:00,82821.59,82821.59,82821.59,0,HOLD,10015.162333392498,8000.0,0.024331364966459823
2025-04-03 15:00:00,82039.31,82039.31,82039.31,0,HOLD,9996.128393206536,8000.0,0.024331364966459823
2025-04-04 08:00:00,84415.99,84415.99,84415.99,0,HOLD,10053.956261695022,8000.0,0.024331364966459823
2025-04-05 01:00:00,83979.87,83979.87,83979.87,0,HOLD,10043.34486680585,8000.0,0.024331364966459823
2025-04-05 18:00:00,83036.13,83036.13,83036.13,0,HOLD,10020.382384432403,8000.0,0.024331364966459823
2025-04-06 11:00:00,82855.99,82855.99,82855.99,0,HOLD,10015.999332347346,8000.0,0.024331364966459823
2025-04-07 04:00:00,76989.92,76989.92,76989.92,0,BUY,9873.269842258544,6400.0,0.045113306290726685
2025-04-07 21:00:00,79239.42,79239.42,79239.42,0,HOLD,9974.752224759533,6400.0,0.045113306290726685
2025-04-08 14:00:00,78479.91,78479.91,78479.91,0,HOLD,9940.488217498663,6400.0,0.045113306290726685
2025-04-09 07:00:00,77694.12,77694.12,77694.12,0,HOLD,9905.038632548474,6400.0,0.045113306290726685
2025-04-10 00:00:00,82352.85,82352.85,82352.85,0,HOLD,10115.209345964271,6400.0,0.045113306290726685
2025-04-10 17:00:00,79328.01,79328.01,79328.01,0,HOLD,9978.74881256383,6400.0,0.045113306290726685
