timestamp,price,predicted_price,price_change_pct,signal,signal_type,confidence,portfolio_value,balance,btc_holdings,executed,open_positions,max_position_age
2025-03-22 17:00:00,84238.83,80727.57868118925,-4.1682099796622945,SELL,regular,0.6,100000.0,100000.0,0.0,False,0,0
2025-03-22 20:00:00,83944.69,81982.56215150288,-2.337405556560071,SELL,regular,0.6,100000.0,100000.0,0.0,False,0,0
2025-03-22 23:00:00,83840.59,82310.3633461668,-1.8251620770240162,SELL,regular,0.6,100000.0,100000.0,0.0,False,0,0
2025-03-23 02:00:00,84233.78,82492.6762327332,-2.066989950191957,SELL,regular,0.6,100000.0,100000.0,0.0,False,0,0
2025-03-23 05:00:00,84230.1,82547.9766149834,-1.9970573286943774,SELL,regular,0.6,100000.0,100000.0,0.0,False,0,0
2025-03-23 08:00:00,84347.12,82904.19715316681,-1.710696046092843,SELL,regular,0.6157073380863947,100000.0,100000.0,0.0,False,0,0
2025-03-23 11:00:00,84679.99,83070.50010979243,-1.9006732171408853,SELL,regular,0.6743329740418377,100000.0,100000.0,0.0,False,0,0
2025-03-23 14:00:00,84899.76,83429.739078722,-1.7314783001483023,SELL,regular,0.6596768815496649,100000.0,100000.0,0.0,False,0,0
2025-03-23 17:00:00,85017.66,83331.65564686067,-1.9831225102400267,SELL,regular,0.6381988274302024,100000.0,100000.0,0.0,False,0,0
2025-03-23 20:00:00,85102.62,86266.36601876348,1.3674620343809463,BUY,regular,0.6,99944.58350354752,83178.16,0.19701418714896815,True,1,0
2025-03-23 23:00:00,86082.5,86557.93737937411,0.5523043352297048,HOLD,regular,0.0,100137.63376525106,83178.16,0.19701418714896815,False,1,3
2025-03-24 02:00:00,85883.16,86449.51505829275,0.6594483229223772,BUY,regular,0.43963221528158475,100098.36095718478,83178.16,0.19701418714896815,False,1,6
2025-03-24 05:00:00,86899.73,86334.03937189179,-0.6509693736772308,SELL,regular,0.530863529832949,100298.63966941481,83178.16,0.19701418714896815,False,1,9
2025-03-24 08:00:00,87416.35,86108.7927112234,-1.4957811539564427,SELL,regular,0.6944829098342057,100400.42113877971,83178.16,0.19701418714896815,False,1,12
2025-03-24 11:00:00,87689.52,86466.04467820455,-1.3952355102359515,SELL,regular,0.6776595191954702,100454.23950428319,83178.16,0.19701418714896815,False,1,15
2025-03-24 14:00:00,87961.9,86747.5043078714,-1.3805928386365014,SELL,regular,0.6680786024979793,100507.90222857882,83178.16,0.19701418714896815,False,1,18
2025-03-24 17:00:00,88461.88,86709.8087123128,-1.9805946783939008,SELL,regular,0.6690713817989942,100606.40538186957,83178.16,0.19701418714896815,False,1,21
2025-03-24 20:00:00,87832.0,86824.99260110912,-1.1465153917602746,SELL,regular,0.6137918148031815,100447.70178549684,100447.70178549684,0.0,False,0,0
2025-03-24 23:00:00,87498.16,86937.90405894052,-0.6403059687877825,SELL,regular,0.4268706458585216,100447.70178549684,100447.70178549684,0.0,False,0,0
2025-03-25 02:00:00,86854.94,86620.79679676557,-0.26957960391709557,HOLD,regular,0.0,100447.70178549684,100447.70178549684,0.0,False,0,0
2025-03-25 05:00:00,86656.07,86310.35035267237,-0.39895606542927886,HOLD,regular,0.0,100447.70178549684,100447.70178549684,0.0,False,0,0
2025-03-25 08:00:00,86714.79,86372.62438938815,-0.394587371556624,HOLD,regular,0.0,100447.70178549684,100447.70178549684,0.0,False,0,0
2025-03-25 11:00:00,87370.43,87185.44477196588,-0.21172521187559074,HOLD,regular,0.0,100447.70178549684,100447.70178549684,0.0,False,0,0
2025-03-25 14:00:00,88022.4,87618.40644537572,-0.4589667568985597,HOLD,regular,0.0,100447.70178549684,100447.70178549684,0.0,False,0,0
2025-03-25 17:00:00,87937.27,87710.7009550893,-0.25764848614325414,HOLD,regular,0.0,100447.70178549684,100447.70178549684,0.0,False,0,0
2025-03-25 20:00:00,87849.98,87769.16390031858,-0.09199330458744702,HOLD,regular,0.0,100447.70178549684,100447.70178549684,0.0,False,0,0
