timestamp,price,predicted_price,price_change_pct,signal,signal_type,confidence,portfolio_value,balance,btc_holdings,executed,open_positions,max_position_age
2025-04-01 08:00:00,84121.94,88262.96348110038,4.9226438205067256,BUY,regular,0.6,99063.90693176238,82124.04692436973,0.2013726740894545,False,1,21
2025-04-01 11:00:00,83930.3,87871.18010610735,4.695420016498626,BUY,regular,0.6,98936.65570612828,82339.31934787793,0.19775142419662928,True,1,0
2025-04-01 14:00:00,84195.92,88191.18103024145,4.745195527575985,BUY,regular,0.6,98989.1824394234,82339.31934787793,0.19775142419662928,False,1,3
2025-04-01 17:00:00,85117.85,87968.92719457665,3.349564391695333,BUY,regular,0.6,99171.49540993299,82339.31934787793,0.19775142419662928,False,1,6
2025-04-01 20:00:00,85231.28,88085.21229718169,3.348456455401922,BUY,regular,0.6,99193.92635397961,82339.31934787793,0.19775142419662928,False,1,9
2025-04-01 23:00:00,85158.34,87966.60893828902,3.2977027714361555,BUY,regular,0.6,99179.50236509871,82339.31934787793,0.19775142419662928,False,1,12
2025-04-02 02:00:00,84714.36,87701.1439037016,3.5257114658029582,BUY,regular,0.6,99091.70468778389,82339.31934787793,0.19775142419662928,False,1,15
2025-04-02 05:00:00,84100.0,87445.06648932197,3.977486907636106,BUY,regular,0.6,98970.21412281445,82339.31934787793,0.19775142419662928,False,1,18
2025-04-02 08:00:00,84677.04,87964.19750595686,3.881993874557816,BUY,regular,0.6,99084.32460463287,82339.31934787793,0.19775142419662928,False,1,21
2025-04-02 11:00:00,84566.91,87791.55294578335,3.8131261338310027,BUY,regular,0.6,98974.22132893118,82370.5830669757,0.1963372938890102,True,1,0
2025-04-02 14:00:00,85877.75,88251.13506584275,2.76367867793783,BUY,regular,0.6,99231.58810725264,82370.5830669757,0.1963372938890102,False,1,3
2025-04-02 17:00:00,86615.33,88597.14023074151,2.2880594356004993,BUY,regular,0.6,99376.4025684793,82370.5830669757,0.1963372938890102,False,1,6
2025-04-02 20:00:00,85659.99,87972.07810172158,2.699145892640861,BUY,regular,0.6,99188.83369813538,82370.5830669757,0.1963372938890102,False,1,9
2025-04-02 23:00:00,82516.29,87178.5167284317,5.650068281586225,BUY,regular,0.6438391144569017,98482.03420567923,81184.510784074,0.20962555904543495,True,1,0
2025-04-03 02:00:00,83768.01,87647.95308944127,4.631771829653444,BUY,regular,0.6,98744.42671044759,81184.510784074,0.20962555904543495,False,1,3
2025-04-03 05:00:00,83343.75,87454.1589320566,4.931874234188644,BUY,regular,0.6059953429412376,98655.49097076696,81184.510784074,0.20962555904543495,False,1,6
2025-04-03 08:00:00,83679.99,88104.33536523291,5.287220236561816,BUY,regular,0.6,98725.9754687404,81184.510784074,0.20962555904543495,False,1,9
2025-04-03 11:00:00,83096.01,87641.4931889421,5.4701581808104915,BUY,regular,0.6076481229545853,98603.55833476904,81184.510784074,0.20962555904543495,False,1,12
2025-04-03 14:00:00,81532.0,87093.44247143548,6.821177539414565,BUY,regular,0.6451966983023916,98275.70186416639,81184.510784074,0.20962555904543495,False,1,15
2025-04-03 17:00:00,81830.01,87580.44778523932,7.0272969357321635,BUY,regular,0.6259943584865989,98338.17237701753,81184.510784074,0.20962555904543495,False,1,18
2025-04-03 20:00:00,82363.99,87991.73162054688,6.832769539876439,BUY,regular,0.6,98450.1082330366,81184.510784074,0.20962555904543495,False,1,21
2025-04-03 23:00:00,83213.09,88354.1594790869,6.178198020391867,BUY,regular,0.6,98538.5772091978,82008.02138505169,0.19865331072486456,True,1,0
2025-04-04 02:00:00,82910.86,87902.29822279315,6.020246591089695,BUY,regular,0.6,98478.53821909743,82008.02138505169,0.19865331072486456,False,1,3
2025-04-04 05:00:00,83200.0,88230.48320765771,6.046253855357831,BUY,regular,0.6,98535.97683736042,82008.02138505169,0.19865331072486456,False,1,6
2025-04-04 08:00:00,84415.99,88838.87013428725,5.239386678148591,BUY,regular,0.6,98777.53727666875,82008.02138505169,0.19865331072486456,False,1,9
2025-04-04 11:00:00,82680.45,87992.99092675232,6.425389468432165,BUY,regular,0.6,98432.76650977331,82008.02138505169,0.19865331072486456,False,1,12
2025-04-04 14:00:00,82573.98,88091.42249000663,6.681817310981786,BUY,regular,0.6,98411.61589178044,82008.02138505169,0.19865331072486456,False,1,15
2025-04-04 17:00:00,84460.0,88895.51794194676,5.251619632899314,BUY,regular,0.6,98786.28000887376,82008.02138505169,0.19865331072486456,False,1,18
2025-04-04 20:00:00,84164.02,88768.22916948455,5.470519551566743,BUY,regular,0.6,98727.4826019654,82008.02138505169,0.19865331072486456,False,1,21
2025-04-04 23:00:00,83889.87,88574.61664912736,5.584400892655295,BUY,regular,0.6,98585.02913470175,82046.68066558926,0.19714357012488504,True,1,0
2025-04-05 02:00:00,83976.61,88396.29727897386,5.26299796928437,BUY,regular,0.6,98602.12936797438,82046.68066558926,0.19714357012488504,False,1,3
2025-04-05 05:00:00,83688.67,88226.17557854834,5.421887548874109,BUY,regular,0.6,98545.36384839262,82046.68066558926,0.19714357012488504,False,1,6
2025-04-05 08:00:00,83519.96,88200.88634968566,5.604560095198391,BUY,regular,0.6,98512.10375667685,82046.68066558926,0.19714357012488504,False,1,9
2025-04-05 11:00:00,83452.69,88033.4192377117,5.48901328131148,BUY,regular,0.6,98498.84190871456,82046.68066558926,0.19714357012488504,False,1,12
2025-04-05 14:00:00,82914.67,87760.91586835991,5.844859381771538,BUY,regular,0.6034530586391993,98392.77472511596,82046.68066558926,0.19714357012488504,False,1,15
2025-04-05 17:00:00,82869.53,87983.94619481097,6.1716486081325295,BUY,regular,0.6,98383.87566436052,82046.68066558926,0.19714357012488504,False,1,18
2025-04-05 20:00:00,83075.47,88328.58304598271,6.323302228663541,BUY,regular,0.6,98424.47541119205,82046.68066558926,0.19714357012488504,False,1,21
2025-04-05 23:00:00,83537.99,88812.15827813953,6.31349674338528,BUY,regular,0.6,98428.14462686551,81916.11466354213,0.1976589329396527,True,1,0
2025-04-06 02:00:00,83300.01,88396.2935831103,6.117986760278061,BUY,regular,0.6,98381.10575400453,81916.11466354213,0.1976589329396527,False,1,3
2025-04-06 05:00:00,83450.01,88408.69677673769,5.942104472770821,BUY,regular,0.6,98410.75459394549,81916.11466354213,0.1976589329396527,False,1,6
2025-04-06 08:00:00,83034.26,88225.90515482986,6.252413347008651,BUY,regular,0.6,98328.57789257582,81916.11466354213,0.1976589329396527,False,1,9
2025-04-06 11:00:00,82855.99,88123.31946980866,6.357210226814806,BUY,regular,0.6026096949036926,98293.34123460067,81916.11466354213,0.1976589329396527,False,1,12
2025-04-06 14:00:00,82667.07,88057.90588230384,6.5211406214153085,BUY,regular,0.6018639124702818,98255.99950898971,81916.11466354213,0.1976589329396527,False,1,15
2025-04-06 17:00:00,80808.81,87096.17404516906,7.780542796223654,BUY,regular,0.6940967702449928,97797.05663428616,79735.85083343337,0.22350540492865542,True,1,0
2025-04-06 20:00:00,78867.99,86498.53457197492,9.675084368163702,BUY,regular,0.7044873987562605,97268.04409993665,79122.7556295487,0.23007164846457928,True,1,0
2025-04-06 23:00:00,78430.0,86304.64296615028,10.040345487887642,BUY,regular,0.6895616700122802,97167.27501862566,79122.7556295487,0.23007164846457928,False,1,3
2025-04-07 02:00:00,78447.42,86085.17310038998,9.73614313943018,BUY,regular,0.6591725171964592,97171.28286674191,79122.7556295487,0.23007164846457928,False,1,6
2025-04-07 05:00:00,76942.82,84739.40331486514,10.132957584431047,BUY,regular,0.6891009299681293,96730.95435811905,78953.55415796117,0.23104690210415843,True,1,0
2025-04-07 08:00:00,76266.89,83814.7111595824,9.896589672900516,BUY,regular,0.6508457790480153,96574.7828255798,78953.55415796117,0.23104690210415843,False,1,3
2025-04-07 11:00:00,76685.62,81979.25397438635,6.903033416677534,BUY,regular,0.6282570667764846,96671.52909489787,78953.55415796117,0.23104690210415843,False,1,6
2025-04-07 14:00:00,79033.11,83763.57313838459,5.985419450638579,BUY,regular,0.6,97213.90938711836,78953.55415796117,0.23104690210415843,False,1,9
2025-04-07 17:00:00,79074.5,84454.32587672985,6.803490223434677,BUY,regular,0.6,97223.47241839644,78953.55415796117,0.23104690210415843,False,1,12
2025-04-07 20:00:00,78955.26,84177.56163107474,6.614254238507666,BUY,regular,0.6,97195.92238578954,78953.55415796117,0.23104690210415843,False,1,15
2025-04-07 23:00:00,79163.24,83918.21636195047,6.006545919482914,BUY,regular,0.6,97243.97552048917,78953.55415796117,0.23104690210415843,False,1,18
2025-04-08 02:00:00,79947.05,84153.45245754046,5.261485517652574,BUY,regular,0.6,97425.07239282744,78953.55415796117,0.23104690210415843,False,1,21
2025-04-08 05:00:00,79872.25,84114.0052664011,5.310674566449677,BUY,regular,0.6,97316.9220815422,80991.30770121957,0.20439657553559132,True,1,0
2025-04-08 08:00:00,79154.02,84204.80123757628,6.380953535368479,BUY,regular,0.6,97170.11832909528,80991.30770121957,0.20439657553559132,False,1,3
2025-04-08 11:00:00,79982.0,85324.14551402109,6.679184709085906,BUY,regular,0.6,97339.35460570724,80991.30770121957,0.20439657553559132,False,1,6
2025-04-08 14:00:00,78479.91,84051.03647288652,7.098793147044283,BUY,regular,0.6,97032.33255356098,80991.30770121957,0.20439657553559132,False,1,9
2025-04-08 17:00:00,77349.99,82901.50520486214,7.177137585747766,BUY,regular,0.6196602386447043,96715.00460206426,80148.40815278629,0.21417709878537766,True,1,0
2025-04-08 20:00:00,77133.41,83572.60048576443,8.348121113489505,BUY,regular,0.6195548986135453,96668.61812600933,80148.40815278629,0.21417709878537766,False,1,3
2025-04-08 23:00:00,76322.42,83491.81811280364,9.393567594952623,BUY,regular,0.6433071352643345,96494.92264066538,80148.40815278629,0.21417709878537766,False,1,6
2025-04-09 02:00:00,75674.44,80977.13795785708,7.00725100556684,BUY,regular,0.6560008958638397,96267.14266144509,79148.08092507998,0.22621986679207814,True,1,0
2025-04-09 05:00:00,76734.83,80989.92610275361,5.545195190702333,BUY,regular,0.6,96507.02394599274,79148.08092507998,0.22621986679207814,False,1,3
2025-04-09 08:00:00,77304.35,80559.15254040406,4.2103743714345345,BUY,regular,0.6,96635.86068452816,79148.08092507998,0.22621986679207814,False,1,6
2025-04-09 11:00:00,76230.01,80809.58016445211,6.00756862612522,BUY,regular,0.6037386350123358,96392.82363283876,79148.08092507998,0.22621986679207814,False,1,9
2025-04-09 14:00:00,76870.0,82872.78382018712,7.809007181198282,BUY,regular,0.6,96537.60208538703,79148.08092507998,0.22621986679207814,False,1,12
2025-04-09 17:00:00,82202.16,84726.23039640824,3.070564564736784,BUY,regular,0.6,97652.5054840972,81270.5945717289,0.1992880833346508,True,1,0
2025-04-09 20:00:00,83204.0,85421.19568808033,2.6647705495893628,BUY,regular,0.6,97852.1602575052,81270.5945717289,0.1992880833346508,False,1,3
2025-04-09 23:00:00,82615.22,85361.85681659685,3.3246135719263896,BUY,regular,0.6,97734.82341979942,81270.5945717289,0.1992880833346508,False,1,6
2025-04-10 02:00:00,82200.0,85567.50943740227,4.096726809491817,BUY,regular,0.6,97652.0750218372,81270.5945717289,0.1992880833346508,False,1,9
2025-04-10 05:00:00,82158.03,86493.96153759409,5.277550517696315,BUY,regular,0.6,97643.71090097964,81270.5945717289,0.1992880833346508,False,1,12
2025-04-10 08:00:00,81549.99,87293.76297351315,7.043254050077925,BUY,regular,0.6,97522.53577478885,81270.5945717289,0.1992880833346508,False,1,15
2025-04-10 11:00:00,81882.01,86657.48359723791,5.832140170029917,BUY,regular,0.6,97588.70340421761,81270.5945717289,0.1992880833346508,False,1,18
2025-04-10 14:00:00,81272.19,85965.50996015318,5.774816650262755,BUY,regular,0.6,97467.17354523847,81270.5945717289,0.1992880833346508,False,1,21
2025-04-10 17:00:00,79328.01,85670.6020245844,7.995400394620265,BUY,regular,0.6059798661210309,96993.97815382663,80618.2306726354,0.2064308367396488,True,1,0
2025-04-10 20:00:00,79931.55,85319.97120291035,6.741294523764835,BUY,regular,0.6,97118.56742103248,80618.2306726354,0.2064308367396488,False,1,3
2025-04-10 23:00:00,79607.3,85142.69411992934,6.953375029588157,BUY,regular,0.6,97051.63222221965,80618.2306726354,0.2064308367396488,False,1,6
2025-04-11 02:00:00,80302.05,85480.94980294532,6.449274710851492,BUY,regular,0.6,97195.05004604452,80618.2306726354,0.2064308367396488,False,1,9
2025-04-11 05:00:00,80816.0,85076.33200172019,5.271644230994099,BUY,regular,0.6,97301.14517458685,80618.2306726354,0.2064308367396488,False,1,12
2025-04-11 08:00:00,81631.89,85231.91085221831,4.4100667670665334,BUY,regular,0.6,97469.57002997436,80618.2306726354,0.2064308367396488,False,1,15
2025-04-11 11:00:00,82129.67,86936.00355109066,5.852128166460016,BUY,regular,0.6,97572.32717188663,80618.2306726354,0.2064308367396488,False,1,18
2025-04-11 14:00:00,81898.0,88104.13422111222,7.5778825137515256,BUY,regular,0.6,97524.50333993915,80618.2306726354,0.2064308367396488,False,1,21
2025-04-11 17:00:00,83930.0,89419.58701916365,6.540673202863874,BUY,regular,0.6,97855.06140547142,81439.17027884978,0.19559026720626288,True,1,0
2025-04-11 20:00:00,83848.0,88501.71162449458,5.55017606203437,BUY,regular,0.6,97839.0230035605,81439.17027884978,0.19559026720626288,False,1,3
2025-04-11 23:00:00,83423.84,88264.25519723656,5.802196587014654,BUY,regular,0.6,97756.0614358223,81439.17027884978,0.19559026720626288,False,1,6
2025-04-12 02:00:00,82804.87,88103.44582172773,6.398869802860306,BUY,regular,0.6,97634.99692812964,81439.17027884978,0.19559026720626288,False,1,9
2025-04-12 05:00:00,83338.92,88366.37585023727,6.0325425986289085,BUY,regular,0.6,97739.45191033115,81439.17027884978,0.19559026720626288,False,1,12
2025-04-12 08:00:00,83604.77,88320.39727949892,5.640380661891564,BUY,regular,0.6,97791.44958286794,81439.17027884978,0.19559026720626288,False,1,15
2025-04-12 11:00:00,83528.3,88398.35953977582,5.830430572363875,BUY,regular,0.6,97776.49279513466,81439.17027884978,0.19559026720626288,False,1,18
2025-04-12 14:00:00,84827.75,88560.30835586699,4.40016192327038,BUY,regular,0.6,98030.65256785584,81439.17027884978,0.19559026720626288,False,1,21
2025-04-12 17:00:00,84760.71,88266.6460961574,4.136275045545747,BUY,regular,0.6,97930.08394412519,81501.60724646722,0.193821839124023,True,1,0
2025-04-12 20:00:00,85517.29,88391.62530717641,3.361115988563733,BUY,regular,0.6,98076.72567116964,81501.60724646722,0.193821839124023,False,1,3
2025-04-12 23:00:00,85276.9,88267.98011513067,3.5074916127704934,BUY,regular,0.6,98030.13283926262,81501.60724646722,0.193821839124023,False,1,6
2025-04-13 02:00:00,85302.22,88015.4669621019,3.180746013529187,BUY,regular,0.6,98035.04040822924,81501.60724646722,0.193821839124023,False,1,9
2025-04-13 05:00:00,84515.58,88185.93834830515,4.34281862386219,BUY,regular,0.6,97882.5723967007,81501.60724646722,0.193821839124023,False,1,12
2025-04-13 08:00:00,84664.6,88134.47736075147,4.098380386550529,BUY,regular,0.6,97911.45572716698,81501.60724646722,0.193821839124023,False,1,15
2025-04-13 11:00:00,84528.66,87509.23040827076,3.526106303200302,BUY,regular,0.6,97885.10758635646,81501.60724646722,0.193821839124023,False,1,18
2025-04-13 14:00:00,84093.22,87941.9077474702,4.576692089410068,BUY,regular,0.6,97800.70980472829,81501.60724646722,0.193821839124023,False,1,21
2025-04-13 17:00:00,84754.85,87773.85550455937,3.562044537344307,BUY,regular,0.6,97841.84288118167,81428.16925718563,0.19366058253888765,True,1,0
2025-04-13 20:00:00,83499.99,87462.24486489064,4.745215975343994,BUY,regular,0.608364890322565,97598.82596257693,81428.16925718563,0.19366058253888765,False,1,3
2025-04-13 23:00:00,83760.0,87740.45562323327,4.75221540500629,BUY,regular,0.6,97649.17965064285,81428.16925718563,0.19366058253888765,False,1,6
