timestamp,price,predicted_price,price_change_pct,signal,signal_type,confidence,portfolio_value,balance,btc_holdings,executed,total_cost,fee,slippage,effective_price,reason_not_executed,portfolio_change
2025-03-18 13:00:00,81366.64,72673.22732748032,-10.684246851682316,SELL,regular,0.6,100000.0,100000.0,0.0,False,0.0,0.0,0.0,81366.64,,0.0
2025-03-18 16:00:00,81851.51,73871.65359117367,-9.7491865560285,SELL,regular,0.6,100000.0,100000.0,0.0,False,0.0,0.0,0.0,81851.51,,0.0
2025-03-18 19:00:00,82317.21,74359.63779753036,-9.666960532882058,SELL,regular,0.6,100000.0,100000.0,0.0,False,0.0,0.0,0.0,82317.21,,0.0
2025-03-18 22:00:00,82395.74,74943.14432625324,-9.044879836926963,SELL,regular,0.6,100000.0,100000.0,0.0,False,0.0,0.0,0.0,82395.74,,0.0
2025-03-19 01:00:00,82598.7,75831.44596830421,-8.192930435582872,SELL,regular,0.6,100000.0,100000.0,0.0,False,0.0,0.0,0.0,82598.7,,0.0
2025-03-19 04:00:00,82952.87,76522.58640930944,-7.751731303197289,SELL,regular,0.6413089232872761,100000.0,100000.0,0.0,False,0.0,0.0,0.0,82952.87,,0.0
2025-03-19 07:00:00,83190.0,76519.25390387108,-8.018687457782086,SELL,regular,0.6509579079211434,100000.0,100000.0,0.0,False,0.0,0.0,0.0,83190.0,,0.0
2025-03-19 10:00:00,83467.41,79066.90600664742,-5.272122368901329,SELL,regular,0.6615391905606971,100000.0,100000.0,0.0,False,0.0,0.0,0.0,83467.41,,0.0
2025-03-19 13:00:00,84092.16,79250.38901147872,-5.757696066460039,SELL,strong,0.8320070373036527,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84092.16,,0.0
2025-03-19 16:00:00,84574.01,80195.54112935418,-5.177085573506343,SELL,regular,0.7769456363140675,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84574.01,,0.0
2025-03-19 19:00:00,85433.38,80209.19790717281,-6.114919125085758,SELL,strong,0.8296831420983274,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85433.38,,0.0
2025-03-19 22:00:00,86158.52,79864.55052974728,-7.305103976081203,SELL,regular,0.6966677343511435,100000.0,100000.0,0.0,False,0.0,0.0,0.0,86158.52,,0.0
2025-03-20 01:00:00,85867.96,81089.8466545309,-5.564489182541545,SELL,regular,0.6382013307287201,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85867.96,,0.0
2025-03-20 04:00:00,85684.78,81250.37147251672,-5.175258111747823,SELL,regular,0.7681120135972145,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85684.78,,0.0
2025-03-20 07:00:00,85816.39,81718.04053313764,-4.775718795514891,SELL,strong,0.971877028443237,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85816.39,,0.0
2025-03-20 10:00:00,85173.78,81527.12329960235,-4.281431093462862,SELL,strong,1.0,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85173.78,,0.0
2025-03-20 13:00:00,85513.81,82232.77252974726,-3.8368509954739864,SELL,strong,0.8639800000000007,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85513.81,,0.0
2025-03-20 16:00:00,83802.01,85199.19110697557,1.667240567351044,BUY,regular,0.7662953271297379,99868.05596082742,59948.0,0.4763615569701422,True,52.0,23.999999999999996,20.0,83860.67140699999,,-131.94403917258023
2025-03-20 19:00:00,84174.79,85066.02669637419,1.0587928955619554,BUY,regular,0.6,99930.13030280833,24886.507328807813,0.8915213566199633,True,45.52076348002581,21.009583144627296,17.507985953856082,84233.71235299998,,-115.50371922642807
2025-03-20 22:00:00,84141.31,85136.91749971872,1.1832564761812292,BUY,regular,0.6,99822.29604321452,1213.5905298893158,1.171941648083744,True,30.734836551077642,14.18530917742045,11.82109098118371,84200.208917,,-77.98612457417767
2025-03-21 01:00:00,84775.07,84932.08814074744,0.18521735310561246,HOLD,regular,0.0,100565.02578210409,1213.5905298893158,1.171941648083744,False,0.0,0.0,0.0,84775.07,,0.0
2025-03-21 04:00:00,84662.74,84242.82364294631,-0.4959872041156371,SELL,regular,0.5219904030867277,100369.73279497106,32974.33264997548,0.7960455820942669,True,41.37170817245692,19.094634541133964,15.91219545094497,84603.47608200001,,-63.64878180377127
2025-03-21 07:00:00,83937.98,84095.47835376125,0.18763657853245577,HOLD,regular,0.0,99792.79079889241,32974.33264997548,0.7960455820942669,False,0.0,0.0,0.0,83937.98,,0.0
2025-03-21 10:00:00,84164.17,84106.54423041553,-0.06846829189246302,HOLD,regular,0.0,99972.84834910631,32974.33264997548,0.7960455820942669,False,0.0,0.0,0.0,84164.17,,0.0
2025-03-21 13:00:00,83935.7,83739.66938730619,-0.23354855287298315,SELL,scalping,0.5,99765.91957377837,45477.397002224185,0.6467870354515919,True,16.286556771466252,7.516872356061347,6.26406029671779,83876.94501000001,,-25.056241186859552
2025-03-21 16:00:00,84095.97,84209.8715717797,0.13544236635798487,HOLD,regular,0.0,99869.58013195019,45477.397002224185,0.6467870354515919,False,0.0,0.0,0.0,84095.97,,0.0
2025-03-21 19:00:00,83956.36,84089.32965976371,0.1583794959234875,HOLD,regular,0.0,99779.28219393079,45477.397002224185,0.6467870354515919,False,0.0,0.0,0.0,83956.36,,0.0
2025-03-21 22:00:00,84185.39,84237.83475859025,0.06229674601525586,HOLD,regular,0.0,99927.41582866028,45477.397002224185,0.6467870354515919,False,0.0,0.0,0.0,84185.39,,0.0
2025-03-22 01:00:00,84075.48,84039.27829037799,-0.04305858214786037,HOLD,regular,0.0,99856.32746559379,45477.397002224185,0.6467870354515919,False,0.0,0.0,0.0,84075.48,,0.0
2025-03-22 04:00:00,84367.4,84285.43105021822,-0.0971571362656363,HOLD,regular,0.0,100045.13753698282,45477.397002224185,0.6467870354515919,False,0.0,0.0,0.0,84367.4,,0.0
2025-03-22 07:00:00,84274.72,84205.29349507188,-0.08238117543211523,HOLD,regular,0.0,99985.19331453717,45477.397002224185,0.6467870354515919,False,0.0,0.0,0.0,84274.72,,0.0
2025-03-22 10:00:00,84413.62,84371.06105119934,-0.050417158748376996,HOLD,regular,0.0,100075.03203376138,45477.397002224185,0.6467870354515919,False,0.0,0.0,0.0,84413.62,,0.0
2025-03-22 13:00:00,84168.31,83930.71658230913,-0.2822836976183354,HOLD,regular,0.0,99916.36870609476,45477.397002224185,0.6467870354515919,False,0.0,0.0,0.0,84168.31,,0.0
2025-03-22 16:00:00,84141.0,83962.65370832605,-0.21196122184660485,HOLD,regular,0.0,99898.70495215658,45477.397002224185,0.6467870354515919,False,0.0,0.0,0.0,84141.0,,0.0
2025-03-22 19:00:00,84171.59,83526.77846411122,-0.7660679047274425,SELL,strong,0.8859042618789144,99874.93729303876,67210.28139383065,0.38807222127095514,True,28.309368445980365,13.065862359683244,10.888218633069371,84112.669887,,-43.55287453228084
2025-03-22 22:00:00,83961.39,82934.81061088774,-1.2226803166458526,SELL,strong,0.8879466666666656,99767.29804563297,80217.4481746548,0.23284333276257307,True,16.94320322151442,7.81993994839127,6.5166166236593925,83902.617027,,-26.066466494638007
2025-03-23 01:00:00,84067.56,83134.9672432239,-1.109337248251401,SELL,regular,0.7989600000000016,99776.35936559428,88031.61685702374,0.13970599965754382,True,10.17877684076114,4.697897003428219,3.9149141695235157,84008.712708,,-15.659656678093597
2025-03-23 04:00:00,84100.0,83067.11586693626,-1.2281618704681772,SELL,regular,0.6477266666666643,99772.24637074006,92345.50054109846,0.08830851164853272,True,5.619287364025184,2.5935172449347004,2.161264370778917,84041.13,,-8.645057483110577
2025-03-23 07:00:00,84279.82,83221.49338508432,-1.2557295624452973,SELL,regular,0.6,99782.91616947837,94945.2096164443,0.05740053257154627,True,3.38639458712384,1.5629513479033106,1.3024594565860923,84220.824126,,-5.2098378263326595
2025-03-23 10:00:00,84461.98,83374.77525118185,-1.2872120080752802,SELL,regular,0.6105120075714789,99789.94031370603,96657.74607244412,0.03708407310913045,True,2.230758910620989,1.0295810356712256,0.8579841963926881,84402.856614,,-3.431936785564176
2025-03-23 13:00:00,85093.59,83569.76940596855,-1.7907583803097875,SELL,strong,0.8282151288463561,99810.83849159235,97917.46834398533,0.022250443865478267,True,1.6409207945927533,0.7573480590428092,0.6311233825356745,85034.024487,,-2.5244935301307123
2025-03-23 16:00:00,85250.0,83863.58204091198,-1.6262967262029595,SELL,strong,0.8178221401196752,99812.80120324572,98674.6909995265,0.01335026631928696,True,0.9863621765566515,0.4552440814876853,0.3793700679064045,85190.32500000001,,-1.5174802716210252
2025-03-23 19:00:00,85011.19,83735.74236931378,-1.5003291104220746,SELL,regular,0.6231910494222014,99808.79884070276,99080.96953570371,0.008561570600282724,True,0.5292205381065924,0.24425563297227343,0.20354636081022787,84951.682167,,-0.81418544324697
2025-03-23 22:00:00,85361.21,84031.26190137718,-1.5580239532954487,SELL,strong,0.8070266190871247,99811.21090082351,99372.71528525918,0.005136942360169634,True,0.38002953348909113,0.17539824622573436,0.14616520518811196,85301.45715300001,,-0.5846608207648387
2025-03-24 01:00:00,85563.04,84248.96115535693,-1.535801959167261,SELL,regular,0.7742718531703182,99811.89606397637,99548.17662119183,0.00308216541610178,True,0.22855685041326218,0.1054877771138133,0.08790648092817775,85503.145872,,-0.3516259237076156
2025-03-24 04:00:00,86841.83,84430.26244605446,-2.7769653794093707,SELL,strong,0.8393156345260188,99815.83750628882,99548.17662119183,0.00308216541610178,False,0.0,0.0,0.0,86841.83,Sell amount is less than min_trade_amount,0.0
2025-03-24 07:00:00,86874.52,84237.52182616259,-3.035410352583725,SELL,regular,0.6697525362317502,99815.93826227628,99548.17662119183,0.00308216541610178,False,0.0,0.0,0.0,86874.52,Sell amount is less than min_trade_amount,0.0
2025-03-24 10:00:00,87801.27,84171.21520949331,-4.1343989563097345,SELL,strong,0.8212648398128423,99818.79465907565,99548.17662119183,0.00308216541610178,False,0.0,0.0,0.0,87801.27,Sell amount is less than min_trade_amount,0.0
2025-03-24 13:00:00,87704.46,84481.66136054209,-3.674612031654855,SELL,strong,0.8066870026086495,99818.49627464171,99548.17662119183,0.00308216541610178,False,0.0,0.0,0.0,87704.46,Sell amount is less than min_trade_amount,0.0
2025-03-24 16:00:00,88057.54,85157.92909091346,-3.2928593157230326,SELL,regular,0.7753013389564694,99819.58452560683,99548.17662119183,0.00308216541610178,False,0.0,0.0,0.0,88057.54,Sell amount is less than min_trade_amount,0.0
2025-03-24 19:00:00,88222.0,85783.49531410013,-2.7640550949874956,SELL,regular,0.6456346415241445,99820.09141853116,99548.17662119183,0.00308216541610178,False,0.0,0.0,0.0,88222.0,Sell amount is less than min_trade_amount,0.0
2025-03-24 22:00:00,87457.65,85678.38381782266,-2.0344317303029937,SELL,strong,0.9145400000000081,99817.73556539536,99548.17662119183,0.00308216541610178,False,0.0,0.0,0.0,87457.65,Sell amount is less than min_trade_amount,0.0
2025-03-25 01:00:00,87088.31,85963.41524312863,-1.291671358499623,SELL,strong,0.95,99816.59719842058,99548.17662119183,0.00308216541610178,False,0.0,0.0,0.0,87088.31,Sell amount is less than min_trade_amount,0.0
2025-03-25 04:00:00,86547.17,85346.74981653267,-1.3870126353840682,SELL,strong,0.95,99814.9293154273,99548.17662119183,0.00308216541610178,False,0.0,0.0,0.0,86547.17,Sell amount is less than min_trade_amount,0.0
2025-03-25 07:00:00,86436.82,85216.16152023428,-1.412197348034931,SELL,strong,0.95,99814.58919847364,99548.17662119183,0.00308216541610178,False,0.0,0.0,0.0,86436.82,Sell amount is less than min_trade_amount,0.0
2025-03-25 10:00:00,87130.14,85530.04324927837,-1.8364445996777077,SELL,regular,0.75,99816.72612539993,99548.17662119183,0.00308216541610178,False,0.0,0.0,0.0,87130.14,Sell amount is less than min_trade_amount,0.0
2025-03-25 13:00:00,87594.4,85526.34230691673,-2.3609473814344994,SELL,strong,0.9,99818.15705151601,99548.17662119183,0.00308216541610178,False,0.0,0.0,0.0,87594.4,Sell amount is less than min_trade_amount,0.0
2025-03-25 16:00:00,87792.4,85430.929509444,-2.6898347585394546,SELL,regular,0.6024164920069862,99818.76732026841,99548.17662119183,0.00308216541610178,False,0.0,0.0,0.0,87792.4,Sell amount is less than min_trade_amount,0.0
2025-03-25 19:00:00,88116.23,85458.04420866692,-3.0166812530825196,SELL,regular,0.6178818294744397,99819.7654178951,99548.17662119183,0.00308216541610178,False,0.0,0.0,0.0,88116.23,Sell amount is less than min_trade_amount,0.0
2025-03-25 22:00:00,87464.73,85610.27634333633,-2.1202302421372217,SELL,strong,0.8047921837417016,99817.7573871265,99548.17662119183,0.00308216541610178,False,0.0,0.0,0.0,87464.73,Sell amount is less than min_trade_amount,0.0
2025-03-26 01:00:00,87836.04,85751.52773966099,-2.3731856084803056,SELL,regular,0.75,99818.90182596716,99548.17662119183,0.00308216541610178,False,0.0,0.0,0.0,87836.04,Sell amount is less than min_trade_amount,0.0
2025-03-26 04:00:00,87326.78,85743.78901110472,-1.8127211250607,SELL,strong,0.95,99817.33220240736,99548.17662119183,0.00308216541610178,False,0.0,0.0,0.0,87326.78,Sell amount is less than min_trade_amount,0.0
2025-03-26 07:00:00,88140.45,85834.94212056875,-2.6157205680606843,SELL,regular,0.6783310332712404,99819.84006794148,99548.17662119183,0.00308216541610178,False,0.0,0.0,0.0,88140.45,Sell amount is less than min_trade_amount,0.0
2025-03-26 10:00:00,88208.47,86053.03229189086,-2.4435722647826643,SELL,regular,0.609207273759891,99820.04971683308,99548.17662119183,0.00308216541610178,False,0.0,0.0,0.0,88208.47,Sell amount is less than min_trade_amount,0.0
