timestamp,price,predicted_price,price_change_pct,signal,signal_type,confidence,portfolio_value,balance,btc_holdings,executed,total_cost,fee,slippage,effective_price,reason_not_executed,portfolio_change,btc_ratio,cash_ratio,position_size_used,blocked_by_position_management
2025-03-21 14:00:00,84240.33,81385.83724155893,-3.3885108931091272,HOLD,regular,0.0,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84240.33,,0.0,0.0,1.0,0.0,False
2025-03-21 17:00:00,84024.11,84411.16376596043,0.46064607641834066,HOLD,regular,0.0,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84024.11,,0.0,0.0,1.0,0.0,False
2025-03-21 20:00:00,84216.2,86026.40623014924,2.149475077418882,BUY,regular,0.6,99965.21373646341,88986.2,0.13036700464356513,True,13.800000000000002,6.600000000000001,5.0,84271.32333090909,,-34.786263536589104,0.10982834254130837,0.8901716574586915,0.11000000000000001,False
2025-03-21 23:00:00,84088.79,85134.96287249593,1.2441288220414868,BUY,regular,0.6,99917.0839565865,79788.30176236386,0.23937533402755168,True,12.348439838238324,5.511329878678742,5.0,84151.38008075206,,-31.519719815274584,0.201454860341686,0.7985451396583141,0.09190273260382371,False
2025-03-22 02:00:00,84188.96,84967.54679759259,0.9248086656404584,BUY,regular,0.5723043328202331,99912.62192321621,72302.08201781592,0.3279591517153827,True,10.980191642324485,4.4851437317433644,5.0,84262.10967297999,,-28.44026057983865,0.27634686563044303,0.7236531343695569,0.07479647894034097,False
2025-03-22 05:00:00,84323.3,85120.31341012518,0.9451876410495974,BUY,regular,0.5439938205248026,99930.70783407724,66187.46701688567,0.40016508861953437,True,9.883784972765994,3.662838729574495,5.0,84409.22855242789,,-25.97212158041657,0.33766638452334513,0.6623336154766549,0.06107376934353608,False
2025-03-22 08:00:00,84222.01,85237.17694471072,1.2053463752654763,BUY,regular,0.688813333333334,99864.63453546073,60312.63201130984,0.469615989028888,True,9.692114313010253,3.5190857347576894,5.0,84310.65317277289,,-25.540576790241175,0.3960561484867443,0.6039438515132557,0.05871591359882889,False
2025-03-22 11:00:00,84239.25,85036.26044094647,0.9461271805559396,BUY,regular,0.5065902569446321,99848.76015920693,55310.00056632566,0.5287174279552735,True,8.994909228604465,2.9961819214533483,5.0,84340.44444731124,,-23.97055590467062,0.44606221971975496,0.5539377802802451,0.05,False
2025-03-22 14:00:00,84007.23,85044.9687062114,1.2352968979115242,BUY,regular,0.6,99702.12979680426,50314.707165761356,0.5878949065579583,True,8.989043485662911,2.991782614247183,5.0,84108.26941462775,,-23.957344768496114,0.4953497255444378,0.5046502744555622,0.05,False
2025-03-22 17:00:00,84238.83,86176.66517906362,2.3004060942722284,BUY,regular,0.6112133333333379,99814.31880435967,45313.79932145291,0.646976216109682,True,8.993531450286524,2.995148587714893,5.0,84340.05304241754,,-23.96745280342293,0.5460190495286564,0.4539809504713436,0.05,False
2025-03-22 20:00:00,83944.69,85917.89039799295,2.3505958482816993,BUY,regular,0.6,99600.06907090097,40323.613499756444,0.7061370477530446,True,8.984960688806128,2.9887205166045954,5.0,84045.74043672525,,-23.948149252217263,0.5951447235337577,0.40485527646624236,0.05,False
2025-03-22 23:00:00,83840.59,86160.18139565649,2.766668740828865,BUY,regular,0.6987571169943297,99502.62083493522,35338.30442713678,0.7653132737710748,True,8.981062408169194,2.985796806126896,5.0,83941.59753090442,,-23.939369294646895,0.6448505161913327,0.35514948380866723,0.05,False
2025-03-23 02:00:00,84233.78,86177.87517749524,2.30797570463446,BUY,regular,0.5077795077099809,99779.57003904662,30339.135567709876,0.8243775178003023,True,8.992141374441971,2.994106030831478,5.0,84335.02635220595,,-23.96432200264826,0.6959384014599652,0.3040615985400348,0.05,False
2025-03-23 05:00:00,84230.1,86208.8195885893,2.3491834731162458,BUY,regular,0.6130915194810356,99752.57444003469,25341.317689767628,0.8834283320364935,True,8.991061453191245,2.993296089893434,5.0,84331.36476522643,,-23.96188974643883,0.745958258901866,0.254041741098134,0.05,False
2025-03-23 08:00:00,84347.12,86289.28133641298,2.3025816843692923,BUY,regular,0.5955449000692419,99831.98417902888,20339.52579046621,0.9424442516657672,True,8.994238128937985,2.995678596703488,5.0,84448.45821857578,,-23.969044420708087,0.7962624307457287,0.20373756925427128,0.05,False
2025-03-23 11:00:00,84679.99,86369.08550213238,1.9946808001894842,BUY,regular,0.6617046431008313,100145.69559708086,20339.52579046621,0.9424442516657672,False,0.0,0.0,0.0,84679.99,BTC allocation too high: 79.7% >= 75.0%,0.0,0.7969006489075793,0.20309935109242064,0.0,True
2025-03-23 14:00:00,84899.76,86386.36146199302,1.7510078497195058,BUY,regular,0.6614740927766904,100352.81657026944,20339.52579046621,0.9424442516657672,False,0.0,0.0,0.0,84899.76,BTC allocation too high: 79.7% >= 75.0%,0.0,0.7973198313151082,0.20268016868489175,0.0,True
2025-03-23 17:00:00,85017.66,86495.84523315796,1.7386802143907014,BUY,regular,0.6090394765508802,100463.93074754084,20339.52579046621,0.9424442516657672,False,0.0,0.0,0.0,85017.66,BTC allocation too high: 79.8% >= 75.0%,0.0,0.7975439977400637,0.20245600225993626,0.0,True
2025-03-23 20:00:00,85102.62,86760.04033937537,1.9475550099108236,BUY,regular,0.571090017032611,100544.00081116236,20339.52579046621,0.9424442516657672,False,0.0,0.0,0.0,85102.62,BTC allocation too high: 79.8% >= 75.0%,0.0,0.7977052272997662,0.20229477270023377,0.0,True
2025-03-23 23:00:00,86082.5,86837.32137189624,0.8768580976345204,BUY,regular,0.5632702812911026,101467.48308448461,20339.52579046621,0.9424442516657672,False,0.0,0.0,0.0,86082.5,BTC allocation too high: 80.0% >= 75.0%,0.0,0.7995463652771305,0.20045363472286942,0.0,True
2025-03-24 02:00:00,85883.16,86851.37348932217,1.127361277021207,BUY,regular,0.5485854877295204,101279.61624735757,20339.52579046621,0.9424442516657672,False,0.0,0.0,0.0,85883.16,BTC allocation too high: 79.9% >= 75.0%,0.0,0.7991745373443111,0.2008254626556889,0.0,True
2025-03-24 05:00:00,86899.73,86838.55552277982,-0.0703966251911004,HOLD,regular,0.0,102237.67680027343,20339.52579046621,0.9424442516657672,False,0.0,0.0,0.0,86899.73,,0.0,0.8010564556332738,0.19894354436672618,0.0,False
2025-03-24 08:00:00,87416.35,86926.22930430826,-0.5606739422221871,SELL,regular,0.5830911645531113,102705.71854420056,29164.487353539156,0.8412754729597083,True,12.07504429475311,5.306283221064831,5.0,87349.4443680426,,-18.843805368451285,0.7160383300274766,0.2839616699725234,0.10734722879071451,False
2025-03-24 11:00:00,87689.52,87128.65732116927,-0.6396005803552467,SELL,regular,0.4499412164175475,102919.51699801977,35161.24171559328,0.7727066504917177,True,9.810213703346642,3.6076602775099813,5.0,87599.06265798087,,-16.012767129184795,0.6583617690678649,0.3416382309321351,0.08150579051919479,False
2025-03-24 14:00:00,87961.9,87459.4813507928,-0.5711775771182631,SELL,regular,0.4136388621608118,103116.3175936425,38816.81431196042,0.7309926602504275,True,7.935393470564276,2.2015451029232067,5.0,87824.44375727484,,-13.669241838200833,0.6235628344979455,0.3764371655020546,0.05398425161055,False
2025-03-24 17:00:00,88461.88,87816.09022126609,-0.7300204096204117,HOLD,regular,0.0,103481.79930391451,38816.81431196042,0.7309926602504275,False,0.0,0.0,0.0,88461.88,,0.0,0.624892352345365,0.37510764765463506,0.0,False
