timestamp,price,predicted_price,price_change_pct,signal,signal_type,confidence,portfolio_value,balance,btc_holdings,executed,open_positions,max_position_age
2025-03-22 17:00:00,84238.83,81616.96249251036,-3.1124215608047328,SELL,regular,0.6,100000.0,100000.0,0.0,False,0,0
2025-03-22 20:00:00,83944.69,82227.12568972942,-2.0460666544489947,SELL,regular,0.6,100000.0,100000.0,0.0,False,0,0
2025-03-22 23:00:00,83840.59,82542.12219699609,-1.5487340952680637,SELL,regular,0.6,100000.0,100000.0,0.0,False,0,0
2025-03-23 02:00:00,84233.78,85559.23640219595,1.5735449628355183,BUY,regular,0.6,99944.58350354753,83178.16,0.1990463149528315,True,1,0
2025-03-23 05:00:00,84230.1,85586.01440818813,1.6097741878356122,BUY,regular,0.6,99943.8510131085,83178.16,0.1990463149528315,False,1,3
2025-03-23 08:00:00,84347.12,86134.38562155595,2.1189408975148822,BUY,regular,0.6,99967.14341288428,83178.16,0.1990463149528315,False,1,6
2025-03-23 11:00:00,84679.99,86324.63645154162,1.9421901815784526,BUY,regular,0.6,100033.39995974263,83178.16,0.1990463149528315,False,1,9
2025-03-23 14:00:00,84899.76,86405.66822913884,1.7737485113489695,BUY,regular,0.6,100077.14436837981,83178.16,0.1990463149528315,False,1,12
2025-03-23 17:00:00,85017.66,86393.19319508545,1.6179381967057729,BUY,regular,0.6,100100.61192891275,83178.16,0.1990463149528315,False,1,15
2025-03-23 20:00:00,85102.62,86513.97182249956,1.6584117181111042,BUY,regular,0.6,100117.52290383114,83178.16,0.1990463149528315,False,1,18
2025-03-23 23:00:00,86082.5,86696.50092024423,0.7132703165500893,BUY,regular,0.47551354436672616,100312.56440692712,83178.16,0.1990463149528315,False,1,21
2025-03-24 02:00:00,85883.16,86657.76006172679,0.9019231031168223,BUY,regular,0.6,100272.88651450443,83178.16,0.1990463149528315,False,1,24
2025-03-24 05:00:00,86899.73,86484.61911376756,-0.47768950056856646,SELL,regular,0.41534361442717277,100475.23102689603,83178.16,0.1990463149528315,False,1,27
2025-03-24 08:00:00,87416.35,86285.74370611933,-1.2933579289007968,SELL,regular,0.6944829098342057,100543.2625294587,100543.2625294587,0.0,False,0,0
2025-03-24 11:00:00,87689.52,86600.27199251836,-1.2421644085651753,SELL,regular,0.6776595191954702,100543.2625294587,100543.2625294587,0.0,False,0,0
2025-03-24 14:00:00,87961.9,86847.52336976676,-1.2668855836825228,SELL,regular,0.6680786024979793,100543.2625294587,100543.2625294587,0.0,False,0,0
2025-03-24 17:00:00,88461.88,86847.05447622787,-1.8254478921001127,SELL,regular,0.6690713817989942,100543.2625294587,100543.2625294587,0.0,False,0,0
2025-03-24 20:00:00,87832.0,87040.92791067986,-0.9006650074234174,SELL,regular,0.6137918148031815,100543.2625294587,100543.2625294587,0.0,False,0,0
2025-03-24 23:00:00,87498.16,87374.64400247716,-0.14116410850564776,HOLD,regular,0.0,100543.2625294587,100543.2625294587,0.0,False,0,0
2025-03-25 02:00:00,86854.94,86884.84680803973,0.034433053594564056,HOLD,regular,0.0,100543.2625294587,100543.2625294587,0.0,False,0,0
