timestamp,price,predicted_price,price_change_pct,signal,signal_type,confidence,portfolio_value,balance,btc_holdings,borrowed_btc,executed,total_cost,fee,slippage,effective_price,reason_not_executed,portfolio_change,open_positions,long_positions,short_positions,stop_loss_price,take_profit_price,rsi,macd,macd_signal,pnl,pnl_pct,close_reason,position_type,entry_price
2025-02-22 09:00:00,96493.95,86507.25367393754,-10.349556968144077,SHORT,short,0.8,99993.064,99993.064,0.0,0,True,6.936000000000002,4.896000000000001,0.40800000000000014,96469.8265125,,-6.936000000001513,1,0,1,97916.8739101875,92611.033452,,,,0,0,,,
2025-02-22 22:00:00,96634.06,93947.25484440585,-2.7803914640388174,SELL,market_sell,0.5560782928077634,99993.064,99993.064,0.0,0,False,0.0,0.0,0.0,96634.06,,0.0,1,0,1,,,54.49158792497931,,,0,0,,,
2025-02-23 11:00:00,96115.99,95844.95390640176,-0.2819885573651649,HOLD,regular,0.0,99993.064,99993.064,0.0,0,False,0.0,0.0,0.0,96115.99,,0.0,1,0,1,,,36.549311474534285,-82.12354927042907,,0,0,,,
2025-02-24 00:00:00,96247.35,97001.75296160649,0.7838168651983456,HOLD,regular,0.0,99993.064,99993.064,0.0,0,False,0.0,0.0,0.0,96247.35,,0.0,1,0,1,,,56.03877019388935,-106.73820194983273,-173.54707983088818,0,0,,,
2025-02-24 13:00:00,95594.57,95010.69249724524,-0.610785217983372,HOLD,regular,0.0,99993.064,99993.064,0.0,0,False,0.0,0.0,0.0,95594.57,,0.0,1,0,1,,,44.480599620183355,-98.62984001195582,-115.70420924940237,0,0,,,
2025-02-25 02:00:00,92376.68,91833.30837682149,-0.5882129810018151,HOLD,regular,0.0,100314.68341504,100314.68341504,0.0,0,False,0.0,0.0,0.0,92376.68,,321.61941503999697,0,0,0,,,29.40678685157961,-961.681277677606,-715.362797047136,0,0,,,
2025-02-25 15:00:00,87231.26,90389.12703201077,3.6201093874039856,BUY,strong,0.8038971802732556,100275.56620443673,80234.69323585145,0.22974416474765236,0,True,17.0534961805568,12.0377620098048,1.0031468341504,87253.067815,,-39.1172106032609,1,1,0,85944.271797775,90743.1905276,21.915422959011664,-1741.9001543248887,-1502.8904423281945,0,0,,,
2025-02-26 04:00:00,88693.95,89641.34937183048,1.0681668499717114,HOLD,regular,0.0,100611.61069677149,80234.69323585145,0.22974416474765236,0,False,0.0,0.0,0.0,88693.95,,0.0,1,1,0,,,42.84212546899437,-731.4297160698916,-1055.2777347784017,0,0,,,
2025-02-26 17:00:00,86051.33,89567.82591885107,4.0865096667896585,BUY,regular,0.6009297313563038,99930.85654844783,85938.17786828816,0.1626085114565884,0,True,11.906871162843672,8.404850232595532,0.7004041860496277,86072.84283250001,,-73.62762367821415,1,1,0,84781.7501900125,89515.75654580002,29.860540296554433,-716.1140148033883,-584.835918933332,0,0,,,
2025-02-27 06:00:00,86265.84,88460.33206491121,2.543871438464191,SHORT,strong_short,1.0,99948.74352483134,85921.18369287912,0.1626085114565884,0,True,16.994175409040864,11.995888524028846,0.999657377002404,86244.27354,,-16.9941754090396,2,1,1,87537.93764309998,82794.5025984,49.897415826911484,-779.4487217997375,-1033.3045058041655,0,0,,,
2025-02-27 19:00:00,84113.98,88306.13549344105,4.983898625937154,HOLD,max_positions_reached,0.0,99692.2530323446,99692.2530323446,0.0,0,False,0.0,0.0,0.0,84113.98,,93.42025897622807,1,0,1,,,36.06713728239398,-528.1608596365404,-436.6169874681685,0,0,,,
2025-02-28 08:00:00,78975.99,87955.04596589562,11.369349046331193,HOLD,regular,0.0,100480.2658285013,100480.2658285013,0.0,0,False,0.0,0.0,0.0,78975.99,,788.012796156705,0,0,0,,,19.860067419911843,-1732.6063419150742,-1308.8356335733058,0,0,,,
2025-02-28 21:00:00,84258.37,88521.68508709282,5.0598119653784215,SHORT,strong_short,1.0,100463.18418331046,100463.18418331046,0.0,0,True,17.081645190845222,12.057631899420155,1.0048026582850131,84237.3054075,,-17.081645190846757,1,0,1,85500.86498861249,80867.8131912,58.85477697655312,244.96550523237966,-301.47383281160927,0,0,,,
2025-03-01 10:00:00,84900.01,87803.19980348383,3.419540001801929,HOLD,regular,0.0,100463.18418331046,100463.18418331046,0.0,0,False,0.0,0.0,0.0,84900.01,,0.0,1,0,1,,,54.99643020124256,600.801350530819,569.5743340613632,0,0,,,
2025-03-01 23:00:00,86064.53,88269.29755583784,2.5617609900824876,HOLD,regular,0.0,100149.5833092705,100149.5833092705,0.0,0,False,0.0,0.0,0.0,86064.53,,-313.60087403995567,0,0,0,,,64.28374881781346,496.8093402513623,444.8257514912247,0,0,,,
2025-03-02 12:00:00,85986.18,89036.49840485677,3.5474519333883405,BUY,regular,0.5599999999999999,100123.41791274153,86718.13210828933,0.1559004691736766,0,True,11.407037538925906,8.052026498065345,0.6710022081721122,86007.676545,,-26.16539652897336,1,1,0,84717.561396825,89447.9836068,56.2112448943664,309.0001912137377,371.8517559067444,0,0,,,
