timestamp,price,predicted_price,price_change_pct,signal,signal_type,confidence,portfolio_value,balance,btc_holdings,executed,total_cost,fee,slippage,effective_price,reason_not_executed,portfolio_change,open_positions,stop_loss_price,take_profit_price
2025-03-19 12:00:00,83748.75,72056.74566734016,-13.960810558557398,SELL,regular,0.6,100000.0,100000.0,0.0,False,0.0,0.0,0.0,83748.75,,0.0,0,,
2025-03-19 15:00:00,84733.05,72876.12210884526,-13.993274042601728,SELL,regular,0.6891383377184767,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84733.05,,0.0,0,,
2025-03-19 18:00:00,85612.25,73221.28258308201,-14.473357979632578,SELL,regular,0.75,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85612.25,,0.0,0,,
2025-03-19 21:00:00,85635.99,75980.06846439242,-11.275541434865863,SELL,regular,0.6,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85635.99,,0.0,0,,
2025-03-20 00:00:00,86017.68,76898.7591269228,-10.601216951070052,SELL,regular,0.75,100000.0,100000.0,0.0,False,0.0,0.0,0.0,86017.68,,0.0,0,,
2025-03-20 03:00:00,85891.02,77259.04312027003,-10.049917767573346,SELL,regular,0.6252635777900666,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85891.02,,0.0,0,,
2025-03-20 06:00:00,85759.28,77180.14045486016,-10.003744836873446,SELL,regular,0.609891215405641,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85759.28,,0.0,0,,
2025-03-20 09:00:00,85877.28,80922.9742691193,-5.769052921658329,SELL,regular,0.6977902951800644,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85877.28,,0.0,0,,
2025-03-20 12:00:00,85356.07,80703.87667009959,-5.450336841774012,SELL,regular,0.8,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85356.07,,0.0,0,,
2025-03-20 15:00:00,84691.76,82506.66235350475,-2.5800593192244916,SELL,strong,0.9500000000000001,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84691.76,,0.0,0,,
2025-03-20 18:00:00,84060.53,82497.25412959338,-1.8597026100199723,SELL,regular,0.8,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84060.53,,0.0,0,,
2025-03-20 21:00:00,84350.0,82775.99578200813,-1.8660393811403289,SELL,strong,0.95,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84350.0,,0.0,0,,
2025-03-21 00:00:00,84507.07,83411.14122515246,-1.2968486244376325,SELL,strong,0.8731266666666585,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84507.07,,0.0,0,,
2025-03-21 03:00:00,84451.96,83259.43455668484,-1.4120755081530034,SELL,regular,0.75,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84451.96,,0.0,0,,
2025-03-21 06:00:00,84200.0,83101.98566149754,-1.3040550338508987,SELL,strong,0.85,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84200.0,,0.0,0,,
2025-03-21 09:00:00,84137.99,82600.85014271029,-1.8269272385633601,SELL,strong,0.95,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84137.99,,0.0,0,,
2025-03-21 12:00:00,83467.98,82246.97795134978,-1.4628388618608217,SELL,strong,1.0,100000.0,100000.0,0.0,False,0.0,0.0,0.0,83467.98,,0.0,0,,
2025-03-21 15:00:00,83565.48,84159.52398891149,0.7108724666112051,BUY,regular,0.5414212156018956,99891.79501705835,67154.06013066832,0.39176146521733646,True,42.64428426059241,19.68197735104265,16.40164779253554,83623.97583599998,,-108.20498294165009,1,79442.77704419997,91986.37341959999
2025-03-21 18:00:00,84101.66,84330.67819444186,0.27231114634581316,HOLD,regular,0.0,100101.84967947859,67154.06013066832,0.39176146521733646,False,0.0,0.0,0.0,84101.66,,0.0,1,,
2025-03-21 21:00:00,84394.0,84347.02424586049,-0.0556624335136483,HOLD,regular,0.0,100216.37722622021,67154.06013066832,0.39176146521733646,False,0.0,0.0,0.0,84394.0,,0.0,1,,
2025-03-22 00:00:00,84206.24,84400.01308286136,0.2301172488658283,HOLD,regular,0.0,100142.82009351102,67154.06013066832,0.39176146521733646,False,0.0,0.0,0.0,84206.24,,0.0,1,,
2025-03-22 03:00:00,84256.74,84132.58528879414,-0.14735285415251234,HOLD,regular,0.0,100162.60404750449,67154.06013066832,0.39176146521733646,False,0.0,0.0,0.0,84256.74,,0.0,1,,
2025-03-22 06:00:00,84335.83,84163.75014410462,-0.2040412193671218,HOLD,regular,0.0,100193.58846178852,67154.06013066832,0.39176146521733646,False,0.0,0.0,0.0,84335.83,,0.0,1,,
2025-03-22 09:00:00,84360.01,84205.05295022375,-0.18368543315280192,HOLD,regular,0.0,100203.06125401748,67154.06013066832,0.39176146521733646,False,0.0,0.0,0.0,84360.01,,0.0,1,,
2025-03-22 12:00:00,84232.39,83991.61155220788,-0.28585019111071547,HOLD,regular,0.0,100153.06465582644,67154.06013066832,0.39176146521733646,False,0.0,0.0,0.0,84232.39,,0.0,1,,
2025-03-22 15:00:00,84109.09,83723.05327577556,-0.4589714669656267,SELL,regular,0.6453886002242235,100038.85906649215,100038.85906649215,0.0,False,0.0,0.0,0.0,84109.09,,-65.90140067299944,0,,
2025-03-22 18:00:00,84239.14,83923.66113153085,-0.37450390456163823,SELL,regular,0.4805799999999969,100038.85906649215,100038.85906649215,0.0,False,0.0,0.0,0.0,84239.14,,0.0,0,,
2025-03-22 21:00:00,84010.87,83685.47089745152,-0.3873297616706886,SELL,regular,0.6976800000000027,100038.85906649215,100038.85906649215,0.0,False,0.0,0.0,0.0,84010.87,,0.0,0,,
2025-03-23 00:00:00,84007.0,83856.83225075075,-0.17875623370581664,HOLD,regular,0.0,100038.85906649215,100038.85906649215,0.0,False,0.0,0.0,0.0,84007.0,,0.0,0,,
2025-03-23 03:00:00,84224.39,83900.68182038801,-0.384340188883516,SELL,regular,0.4098333333333334,100038.85906649215,100038.85906649215,0.0,False,0.0,0.0,0.0,84224.39,,0.0,0,,
2025-03-23 06:00:00,84242.24,83831.76046554788,-0.48726094469012954,HOLD,regular,0.0,100038.85906649215,100038.85906649215,0.0,False,0.0,0.0,0.0,84242.24,,0.0,0,,
2025-03-23 09:00:00,84325.66,83987.02533114915,-0.40157962457791524,HOLD,regular,0.0,100038.85906649215,100038.85906649215,0.0,False,0.0,0.0,0.0,84325.66,,0.0,0,,
2025-03-23 12:00:00,84725.24,84166.02060202305,-0.6600387298719376,SELL,regular,0.5388725525298753,100038.85906649215,100038.85906649215,0.0,False,0.0,0.0,0.0,84725.24,,0.0,0,,
2025-03-23 15:00:00,85189.41,85473.35500732045,0.3333102169864186,BUY,regular,0.4277693777092465,99944.67595147909,71449.2983242375,0.3344943652883802,True,37.118175336992955,17.131465540150593,14.276221283458828,85249.042587,,-94.18311501306016,1,80986.59045765,93773.94684570002
2025-03-23 18:00:00,84972.78,85436.59230577719,0.5458363322668602,BUY,regular,0.7593772492001452,99740.43900338723,31448.47899787953,0.8036921942003981,True,51.93355150730587,23.9693314649104,19.974442887425337,85032.260946,,-131.77543373944354,2,80780.64789869999,93535.4870406
2025-03-23 21:00:00,85179.99,85611.01254750004,0.5060138507882349,BUY,regular,0.7295103880911762,99808.42287850817,1533.5850783315982,1.1537315019663252,True,38.838871562381215,17.925633028791328,14.938027523992776,85239.615993,,-98.54918443934002,3,80977.63519335,93763.5775923
2025-03-24 00:00:00,86021.74,85977.7805615519,-0.051102707813283535,HOLD,max_positions_reached,0.0,100779.57637028833,1533.5850783315982,1.1537315019663252,False,0.0,0.0,0.0,86021.74,,0.0,3,,
2025-03-24 03:00:00,86532.07,85970.99247952,-0.6484041355765569,HOLD,max_positions_reached,0.0,101368.3601676868,1533.5850783315982,1.1537315019663252,False,0.0,0.0,0.0,86532.07,,0.0,3,,
2025-03-24 06:00:00,87113.37,86117.15220294704,-1.14358771455284,HOLD,max_positions_reached,0.0,102039.02428977982,1533.5850783315982,1.1537315019663252,False,0.0,0.0,0.0,87113.37,,0.0,3,,
2025-03-24 09:00:00,87163.73,86366.44933362398,-0.9146931486020767,HOLD,max_positions_reached,0.0,102097.12620821883,1533.5850783315982,1.1537315019663252,False,0.0,0.0,0.0,87163.73,,0.0,3,,
2025-03-24 12:00:00,87328.1,86621.04787671573,-0.809650185088503,HOLD,max_positions_reached,0.0,102286.76505519706,1533.5850783315982,1.1537315019663252,False,0.0,0.0,0.0,87328.1,,0.0,3,,
2025-03-24 15:00:00,88350.01,87558.8355545924,-0.8955001198161677,HOLD,max_positions_reached,0.0,103406.66965333509,31027.060435467298,0.819237136677945,False,0.0,0.0,0.0,88350.01,,-59.10516103635018,2,,
2025-03-24 18:00:00,88464.38,87773.49958853809,-0.780970161619753,SELL,regular,0.653563470183331,103394.43102212832,83888.51691725741,0.2204945550386598,True,14.89812510195231,6.8760577393626034,5.730048116135504,88402.45493400001,,-105.9347825286386,1,,
2025-03-24 21:00:00,88100.01,87883.39250073914,-0.24587681574707834,HOLD,regular,0.0,103314.08942110889,83888.51691725741,0.2204945550386598,False,0.0,0.0,0.0,88100.01,,0.0,0,,
2025-03-25 00:00:00,87599.99,87247.01590719406,-0.40293850810479237,SELL,regular,0.6522038810785942,103189.56075809378,91012.72774399324,0.13900495895148546,True,9.280034143042664,4.283092681404306,3.5692439011702555,87538.67000700001,,-14.276975604676409,0,,
2025-03-25 03:00:00,86520.88,87321.20075873563,0.9250030267094256,BUY,regular,0.6005777606181518,102920.52524026163,54879.64545699047,0.5552518627095697,True,46.91202134535464,21.651702159394446,18.043085132828708,86581.444616,,-119.0338765780034,1,82252.3723852,95239.5890776
2025-03-25 06:00:00,86534.5,87105.68824352289,0.6600699646070536,BUY,regular,0.49505247345529013,102822.61809630826,22864.01653965691,0.9240083614818524,True,41.56628142667894,19.184437581544124,15.98703131795344,86595.07415,,-105.46967432346719,2,82265.3204425,95254.58156500001
2025-03-25 09:00:00,87221.66,87382.03286851893,0.18386816820377774,HOLD,regular,0.0,103457.55968198413,22864.01653965691,0.9240083614818524,False,0.0,0.0,0.0,87221.66,,0.0,2,,
2025-03-25 12:00:00,87084.02,87187.5971002758,0.11893927298693541,HOLD,regular,0.0,103330.37917110977,22864.01653965691,0.9240083614818524,False,0.0,0.0,0.0,87084.02,,0.0,2,,
2025-03-25 15:00:00,87774.37,87240.18282206818,-0.6085912982705739,SELL,regular,0.5446970600998688,103914.85934486847,49515.106836215724,0.6197680770440477,True,34.715849083693854,16.02269957708947,13.352249647574558,87712.927941,,-53.408998590297415,2,,
2025-03-25 18:00:00,87822.0,87110.9592818674,-0.8096384939224806,SELL,regular,0.6007748002920491,103906.24677907265,68543.03436962579,0.40266917639596983,True,24.785877548530138,11.439635791629295,9.533029826357746,87760.5246,,-38.13211930543184,2,,
