timestamp,price,predicted_price,price_change_pct,signal,signal_type,confidence,portfolio_value,balance,btc_holdings,borrowed_btc,executed,total_cost,fee,slippage,effective_price,reason_not_executed,portfolio_change,open_positions,long_positions,short_positions,stop_loss_price,take_profit_price,rsi,macd,macd_signal,pnl,pnl_pct,close_reason,position_type,entry_price
2025-03-29 14:00:00,82504.01,83228.67130287447,0.8783346444305871,HOLD,regular,0.0,100000.0,100000.0,0.0,0.0,False,0.0,0.0,0.0,82504.01,,0.0,0,0,0,,,,,,0,0,,,
2025-03-29 22:00:00,82389.75,84211.33395450821,2.21093516427494,BUY,regular,0.6,99972.70384903775,85988.1,0.16973718028077203,0.0,True,11.899999999999999,8.399999999999999,0.7,82410.34743750001,,-27.296150962254615,1,1,0,81174.19222593751,86118.8130721875,,,,0,0,,,
2025-03-30 06:00:00,83178.14,89349.37293848873,7.419296630687736,BUY,regular,0.6,100079.19771697327,71961.2741115257,0.33804463054172135,0.0,True,11.912676230407316,8.40894792734634,0.700745660612195,83198.93453500001,,-27.325227626031847,2,2,0,81950.950516975,86942.886589075,64.0147862070418,,,0,0,,,
2025-03-30 14:00:00,82803.28,90118.48583454598,8.834439691937302,BUY,regular,0.6,99925.19512739926,57956.03280365961,0.506853862839004,0.0,True,11.894344918505439,8.396008177768545,0.6996673481473787,82823.98082000001,,-27.28317936914391,3,3,0,81581.6211077,86551.0599569,48.19769461447493,,,0,0,,,
2025-03-30 22:00:00,82438.0,89839.10766909776,8.977786541519402,BUY,regular,0.7821666666666667,99450.73650105699,68830.22383736017,0.37143686969233636,0.0,True,14.14912128973683,9.987615028049525,0.8323012523374607,82458.6095,,-289.31504732443136,2,2,0,81221.73035750001,86169.2469275,44.30970907219269,-91.88342006942548,,0,0,,,
2025-03-31 06:00:00,82052.83,89390.31569325605,8.942391984842022,BUY,regular,0.6,99280.56299039308,54915.33240193684,0.5406910473222709,0.0,True,11.817612749272952,8.341844293604437,0.6951536911337032,82073.3432075,,-27.107171564523014,3,3,0,80842.2430593875,85766.6436518375,44.69018220647385,-231.0339353914169,-193.63835476826674,0,0,,,
2025-03-31 14:00:00,83499.18,89567.02978014165,7.266957328373349,BUY,strong,1.0,100007.98845049244,49046.249317813694,0.6103262227566637,0.0,True,17.007990217562906,12.005640153573816,1.000470012797818,83520.054795,,-54.60303619521437,3,3,0,82267.253973075,87278.457260775,63.801017732659865,30.373002151434775,-130.08916991718712,0,0,,,
2025-03-31 22:00:00,82409.99,89444.59014698619,8.536101202034098,BUY,regular,0.6,99260.29677773964,54805.04296390931,0.5394401068830408,0.0,True,11.81520041149183,8.340141466935409,0.6950117889112841,82430.59249750001,,-82.9304541884776,3,3,0,81194.1336100375,86139.9691598875,48.31837285146866,70.5660669222998,75.92768966984609,0,0,,,
2025-04-01 06:00:00,83454.76,90056.22377775818,7.910230378420813,BUY,strong,0.95,99784.9617909783,34823.29537937265,0.7784057663290346,0.0,True,16.97006089509533,11.978866514184938,0.9982388761820783,83475.62369000001,,-38.925827229526476,4,4,0,82223.48933465,87232.02675605,60.68181311220489,173.91677901418007,113.37149822849187,0,0,,,
2025-04-01 14:00:00,84195.92,89987.7351250687,6.878973618993305,HOLD,max_positions_reached,0.0,100343.20448874566,51786.90577308848,0.5767060769174702,0.0,False,0.0,0.0,0.0,84195.92,,-18.68052000507305,3,3,0,,,63.12418480651511,373.99259808298666,316.3647851617352,0,0,,,
2025-04-01 22:00:00,85099.99,89672.88004126435,5.373549446086117,BUY,strong,0.95,100809.41780541754,45987.69777479243,0.6442036013238674,0.0,True,17.14428635589971,12.101849192399795,1.008487432699983,85121.26499750001,,-55.16934628688614,3,3,0,83844.44602253751,88951.7219223875,66.01811801341452,611.1509899103839,552.146161371392,0,0,,,
2025-04-02 06:00:00,84125.99,89495.1396408776,6.382272162119697,BUY,regular,0.8,100148.7578591648,28942.287686453234,0.846426534448053,0.0,True,14.476293725421712,10.218560276768267,0.8515466897306889,84147.02149750001,,-33.20563856328954,4,4,0,82884.81617503751,87933.6374648875,46.42370423482336,235.00487213332963,412.3702277840497,0,0,,,
2025-04-02 14:00:00,85877.75,90081.57674946902,4.895129121884333,HOLD,max_positions_reached,0.0,101615.5778640476,43395.5907289033,0.6779402946065112,0.0,False,0.0,0.0,0.0,85877.75,,-15.916141101915855,3,3,0,,,67.11634607147117,302.34843644655484,265.0364689545829,0,0,,,
2025-04-02 22:00:00,82821.59,90468.12484421914,9.232538090875998,BUY,regular,0.7306199663149299,99727.31880462496,64032.575944429336,0.4309835498231273,0.0,True,13.532625108135097,9.552441252801245,0.7960367710667705,82842.2953975,,183.63495134198456,1,1,0,81599.6609665375,86570.1986903875,34.18242077779465,172.2096321603749,418.50171466596765,0,0,,,
2025-04-03 06:00:00,83058.65,90870.3851224925,9.4050831821761,BUY,regular,0.6,99802.23815726086,50044.56794829287,0.5990666861183994,0.0,True,11.879709044028576,8.385676972255464,0.6988064143546222,83079.4146625,,-27.249607685167575,2,2,0,81833.22344256249,86817.98832231249,38.832598431159646,-444.53263198446075,-214.24207402678206,0,0,,,
2025-04-03 14:00:00,81532.0,90756.68465836458,11.31418910165896,BUY,regular,0.75,98887.58946373849,63347.592535381424,0.4359024300686487,0.0,True,13.66317720353462,9.644595673083261,0.8037163060902719,81552.383,,-0.08353715972043574,1,1,0,80329.097255,85222.24023499999,32.50886640668118,-659.6417283934861,-475.0720417893833,0,0,,,
2025-04-03 22:00:00,82743.46,90740.26743356338,9.664579452639968,BUY,regular,0.75,99384.16992345573,47178.814725242264,0.6309302898164213,0.0,True,13.731789117868097,9.693027612612774,0.8077523010510645,82764.14586500001,,-31.49789821372542,2,2,0,81522.68367702501,86488.53242892501,47.13984299240886,-493.2902773234091,-588.7839532658105,0,0,,,
2025-04-04 06:00:00,83054.72,90791.65951180761,9.315472391945463,BUY,regular,0.75,99549.00314653541,30983.22025243181,0.8255495039186647,0.0,True,13.754563922554714,9.709103945332739,0.809091995444395,83075.48368,,-31.550138928578235,3,3,0,81829.3514248,86813.88044559999,50.89814808054098,-130.76339286277653,-278.7755479392278,0,0,,,
2025-04-04 14:00:00,82573.98,90442.05098791109,9.52851126700093,BUY,strong,0.9171209383777963,99113.46459991917,11135.938694986235,1.0654388453231023,0.0,True,16.85586184126366,11.898255417362584,0.9915212847802155,82594.623495,,-38.663878102379385,4,4,0,81355.704142575,86311.38155227501,45.290783114679215,-21.507344860074227,-15.761204517109498,0,0,,,
2025-04-04 22:00:00,84056.74,90689.80467800813,7.891175268048856,HOLD,max_positions_reached,0.0,100693.25470221047,11135.938694986235,1.0654388453231023,0.0,False,0.0,0.0,0.0,84056.74,,0.0,4,4,0,,,55.757975657522216,260.93837890742,153.28843918292085,0,0,,,
2025-04-05 06:00:00,83477.3,90242.82382530108,8.104627036692701,HOLD,max_positions_reached,0.0,100057.81309280591,27557.60485241426,0.8685020747004474,0.0,False,0.0,0.0,0.0,83477.3,,-18.08372487053566,3,3,0,,,48.26478648055436,116.9323884100886,172.36597636244744,0,0,,,
2025-04-05 14:00:00,82914.67,90494.09786537559,9.14123865580794,BUY,regular,0.8,99518.38340320515,26772.367966517613,0.8773600068201144,0.0,True,14.385174414742814,10.154240763347868,0.8461867302789892,82935.3986675,,-50.78436731205147,3,3,0,81691.36768748751,86667.4916075375,41.27490497250883,-93.83625389906229,26.767982888685232,0,0,,,
2025-04-05 22:00:00,83188.41,90636.25437836398,8.952983208074276,BUY,regular,0.6,99713.51747845527,28969.048724750246,0.8504125605202097,0.0,True,11.869148400601535,8.378222400424614,0.6981852000353845,83209.2071025,,-45.034453016822226,3,3,0,81961.0689959625,86953.6214221125,49.21758058126208,-153.14144716427836,-139.72612499891244,0,0,,,
2025-04-06 06:00:00,83110.24,90355.15222306458,8.717231743121634,BUY,regular,0.75,99593.54548602304,32681.537424180024,0.8050994445671557,0.0,True,13.760718283084481,9.71344819982434,0.8094540166520284,83131.01756000001,,-53.495242576362216,3,3,0,81884.05229660001,86871.9133502,46.13219117754547,-9.670330798369832,-40.9484359871582,0,0,,,
2025-04-06 14:00:00,82667.07,90458.56937400054,9.425154870011154,BUY,regular,0.75,99205.3083536896,16541.858543805527,0.9999562075912944,0.0,True,13.707076033689685,9.675583082604483,0.8062985902170403,82687.73676750001,,-31.441211484590895,4,4,0,81447.42071598751,86408.68492203752,41.60858938849071,-175.5044704277534,-106.4569262936777,0,0,,,
2025-04-06 22:00:00,78063.66,88095.4601863419,12.850794065179482,HOLD,max_positions_reached,0.0,97329.5079408052,78674.97395013736,0.2389656594459938,0.0,False,0.0,0.0,0.0,78063.66,,2727.4079927034327,0,0,0,,,18.098000619064905,-1158.4784417460469,-700.6936837697881,0,0,,,
2025-04-07 06:00:00,74810.01,86354.6007791882,15.43187974335013,BUY,strong,0.8359391732180742,96514.3473530254,59348.16064600271,0.4968076692814596,0.0,True,16.413839544901283,11.586239678753847,0.9655199732294875,74828.7125025,,-37.649969923339086,1,1,0,73706.2818149625,78196.0045651125,17.109124017288863,-1628.268081359085,-1283.2338654264447,0,0,,,
2025-04-07 14:00:00,79033.11,86407.45062955967,9.330697766492632,BUY,strong,0.9,98336.03583154545,59796.594252921044,0.48763665732785166,0.0,True,16.72364739427578,11.804927572429962,0.9837439643691637,79052.8682775,,-276.37998962248093,1,1,0,77867.0752533375,82610.2473499875,52.85628264117698,-936.5095489620726,-1314.8734863914267,0,0,,,
2025-04-07 22:00:00,79956.47,86430.09282828821,8.096434007514599,BUY,strong,0.95,98747.7787903382,40022.54057882728,0.7344651184764776,0.0,True,16.79367100262747,11.854356001854685,0.9878630001545571,79976.45911750001,,-38.521225117496215,2,2,0,78776.8122307375,83575.3997777875,57.4657964496551,-82.71170158371388,-517.086701221557,0,0,,,
2025-04-08 06:00:00,79447.3,87380.24129001786,9.985161597710505,BUY,strong,0.95,98335.45080880832,20331.054793732954,0.9818382250255876,0.0,True,16.723547901613802,11.804857342315625,0.9837381118596356,79467.161825,,-38.36037715521525,3,3,0,78275.154397625,83043.184107125,51.673183582626216,305.6725638157077,122.09967647520853,0,0,,,
2025-04-08 14:00:00,78479.91,86632.24824170578,10.387802740479406,BUY,regular,0.7310822531656573,97407.19337980376,24183.69867748669,0.9330221543617605,0.0,True,13.22353765236573,9.334261872258162,0.7778551560215136,78499.52997750002,,21.56305150294793,3,3,0,77322.03702783752,82032.00882648751,44.44048862355783,118.90676554964739,170.17358100619504,0,0,,,
2025-04-08 22:00:00,76731.21,86586.70485581522,12.844180165821978,BUY,regular,0.6,96471.21467028918,64640.28971136759,0.4148367392997136,0.0,True,11.483209019833772,8.105794602235605,0.6754828835196338,76750.3928025,,695.5971318178199,1,1,0,75599.1369104625,80204.1604786125,35.34359592266465,-585.9516266883002,-326.4718672431153,0,0,,,
2025-04-09 06:00:00,76829.02,82767.85916966939,7.729942630622371,BUY,regular,0.6,96485.44584790576,51117.15422912882,0.5905098310348997,0.0,True,11.48490299235945,8.106990347547846,0.6755825289623206,76848.227255,,-26.344003854319453,2,2,0,75695.50384617501,80306.397481475,45.091438995117095,-699.4937602237915,-695.3530343781927,0,0,,,
2025-04-09 14:00:00,76870.0,87056.40934191791,13.251475662700548,BUY,strong,0.8664285472742006,96472.01148595846,31798.818601332576,0.8413320265984894,0.0,True,16.406639639932862,11.581157392893786,0.9650964494078157,76889.21750000001,,-37.633454823095235,3,3,0,75735.87923750002,80349.23228750001,47.07231044079699,-270.7528578061465,-408.66565173349704,0,0,,,
2025-04-09 22:00:00,83056.83,87693.5263091037,5.582558724073268,BUY,strong,0.95,99921.00285540993,60103.262052153004,0.4794035698600215,0.0,True,16.993196897817604,11.995197810224191,0.9995998175186828,83077.5942075,,-1756.1868526688631,1,1,0,81831.43029438751,86816.0859468375,71.38012341203488,1417.3080445062951,698.3570121265452,0,0,,,
2025-04-10 06:00:00,82156.72,89609.22196435487,9.071080204218077,BUY,regular,0.8,99456.51079320419,43175.67304691042,0.6850424134056687,0.0,True,14.376230858226698,10.147927664630611,0.8456606387192176,82177.25918000001,,-32.97611493903969,2,2,0,80944.6002923,85875.2358431,63.19287175657243,1147.6244186354452,1178.899032633919,0,0,,,
