timestamp,price,predicted_price,price_change_pct,signal,signal_type,confidence,portfolio_value,balance,btc_holdings,executed,total_cost,fee,slippage,effective_price,reason_not_executed,portfolio_change,open_positions,stop_loss_price,take_profit_price
2025-03-19 15:00:00,84733.05,85084.74359850876,0.4150607094973709,HOLD,regular,0.0,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84733.05,,0.0,0,,
2025-03-19 18:00:00,85612.25,84593.5481906922,-1.189901923273589,SELL,regular,0.75,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85612.25,,0.0,0,,
2025-03-19 21:00:00,85635.99,84510.48563543169,-1.3142889625825753,SELL,regular,0.6,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85635.99,,0.0,0,,
2025-03-20 00:00:00,86017.68,83845.02236223823,-2.525826827417062,SELL,regular,0.7178631971063791,100000.0,100000.0,0.0,False,0.0,0.0,0.0,86017.68,,0.0,0,,
2025-03-20 03:00:00,85891.02,83873.28484751286,-2.3491805691528036,SELL,regular,0.6,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85891.02,,0.0,0,,
2025-03-20 06:00:00,85759.28,84219.64619901429,-1.7952970232326035,SELL,regular,0.6,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85759.28,,0.0,0,,
2025-03-20 09:00:00,85877.28,84215.53696746883,-1.9350205695047311,SELL,regular,0.6935999999999961,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85877.28,,0.0,0,,
2025-03-20 12:00:00,85356.07,84819.85419452038,-0.6282105132999104,SELL,regular,0.6711578849749328,100000.0,100000.0,0.0,False,0.0,0.0,0.0,85356.07,,0.0,0,,
2025-03-20 15:00:00,84691.76,84836.95406824948,0.17143824647107306,HOLD,regular,0.0,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84691.76,,0.0,0,,
2025-03-20 18:00:00,84060.53,85921.33670886027,2.213650935653474,BUY,regular,0.6175758368083452,99882.37487800494,64294.549297642654,0.42335951938873434,True,46.35682204440682,21.395456328187763,17.82954694015647,84119.37237099999,,-117.62512199506455,1,79913.40375244999,92531.3096081
2025-03-20 21:00:00,84350.0,85965.19805426632,1.9148761757751303,BUY,regular,0.6,99889.46803812226,29247.32339154889,0.8374883775527369,True,45.502240764927485,21.0010341991973,17.500861832664416,84409.045,,-115.45671996014426,2,80188.59275,92849.9495
2025-03-21 00:00:00,84507.07,85976.4436462434,1.7387582438290523,BUY,regular,0.6,99929.36085048185,1426.2457251888845,1.1656198129374615,True,36.12044438856287,16.670974333182865,13.892478610985721,84566.224949,,-91.6514871026011,3,80337.91370154999,93022.8474439
2025-03-21 03:00:00,84451.96,85819.1155560272,1.6188559223814287,HOLD,max_positions_reached,0.0,99865.12354259088,1426.2457251888845,1.1656198129374615,False,0.0,0.0,0.0,84451.96,,0.0,3,,
2025-03-21 06:00:00,84200.0,85700.13652890388,1.7816348324274114,HOLD,max_positions_reached,0.0,99571.43397452314,1426.2457251888845,1.1656198129374615,False,0.0,0.0,0.0,84200.0,,0.0,3,,
2025-03-21 09:00:00,84137.99,85909.5450722386,2.1055352905846645,HOLD,max_positions_reached,0.0,99499.1538899229,1426.2457251888845,1.1656198129374615,False,0.0,0.0,0.0,84137.99,,0.0,3,,
2025-03-21 12:00:00,83467.98,85820.6003491139,2.818590253548609,HOLD,max_positions_reached,0.0,98718.17695905665,1426.2457251888845,1.1656198129374615,False,0.0,0.0,0.0,83467.98,,0.0,3,,
2025-03-21 15:00:00,83565.48,86006.78962975522,2.921433144110733,HOLD,max_positions_reached,0.0,98831.82489081807,1426.2457251888845,1.1656198129374615,False,0.0,0.0,0.0,83565.48,,0.0,3,,
2025-03-21 18:00:00,84101.66,88460.73144669253,5.18309798723655,HOLD,max_positions_reached,0.0,99385.5964454041,36960.27360586884,0.7422602935487272,False,0.0,0.0,0.0,84101.66,,-71.210476714783,2,,
2025-03-21 21:00:00,84394.0,88171.3385045267,4.475837742643678,BUY,strong,0.95,99401.36138795855,31975.531946690833,0.7989410318419283,True,51.75699819571234,23.887845321098002,19.90653776758167,84453.07579999999,,-201.22743166158034,2,80230.42201,92898.38338
2025-03-22 00:00:00,84206.24,88003.79968622446,4.509831677823943,BUY,strong,0.95,99065.20746212984,19820.966633822696,0.9410732604651049,True,51.58196721133082,23.807061789844994,19.839218158204165,84265.184368,,-186.14475769006822,2,80051.92514959999,92691.7028048
2025-03-22 03:00:00,84256.74,87998.40114346112,4.4407855602544215,BUY,strong,0.8533866666666678,99050.6192748315,966.5694378983644,1.1641092432122715,True,24.47889379277103,11.297950981278936,9.414959151065782,84315.719718,,-62.112386951834196,3,80099.93373209999,92747.2916898
2025-03-22 06:00:00,84335.83,87914.88383701656,4.243811719190479,HOLD,max_positions_reached,0.0,99142.68867487715,966.5694378983644,1.1641092432122715,False,0.0,0.0,0.0,84335.83,,0.0,3,,
2025-03-22 09:00:00,84360.01,87969.01379294282,4.278097872372019,HOLD,max_positions_reached,0.0,99170.836836378,966.5694378983644,1.1641092432122715,False,0.0,0.0,0.0,84360.01,,0.0,3,,
2025-03-22 12:00:00,84232.39,87777.40017087021,4.208606892040239,HOLD,max_positions_reached,0.0,99022.27321475926,966.5694378983644,1.1641092432122715,False,0.0,0.0,0.0,84232.39,,0.0,3,,
2025-03-22 15:00:00,84109.09,87691.79313298987,4.259590887251158,HOLD,max_positions_reached,0.0,98878.73854507119,966.5694378983644,1.1641092432122715,False,0.0,0.0,0.0,84109.09,,0.0,3,,
2025-03-22 18:00:00,84239.14,87408.32470295901,3.7621285105225595,HOLD,max_positions_reached,0.0,99030.13095215095,966.5694378983644,1.1641092432122715,False,0.0,0.0,0.0,84239.14,,0.0,3,,
2025-03-22 21:00:00,84010.87,87161.83230905009,3.7506602527150323,HOLD,max_positions_reached,0.0,98685.29348759746,40440.58699301153,0.6932996467550678,False,0.0,0.0,0.0,84010.87,,-79.10624760542123,2,,
2025-03-23 00:00:00,84007.0,86961.01611003053,3.516392812540058,BUY,regular,0.6,98489.76066321909,45310.89125973659,0.6330290261940372,True,44.86463779011755,20.706755903131175,17.25562991927598,84065.80489999999,,-192.8497547454317,2,79862.51465499999,92472.38539
2025-03-23 03:00:00,84224.39,87047.0815057671,3.3513944188460125,BUY,regular,0.75,98459.7213334947,24571.202135417865,0.8772817374881174,True,51.26669844609744,23.66155312896805,19.71796094080671,84283.347073,,-167.65350972869783,2,80069.17971935,92711.6817803
