timestamp,price,next_price,predicted_price,price_change_pct,signal,portfolio_value,balance,btc_holdings
2025-03-16 10:00:00,83666.98,83666.98,83666.98,0,HOLD,10000.0,10000.0,0.0
2025-03-17 03:00:00,83675.65,83675.65,83675.65,0,HOLD,10000.0,10000.0,0.0
2025-03-17 20:00:00,83954.36,83954.36,83954.36,0,HOLD,10000.0,10000.0,0.0
2025-03-18 13:00:00,81366.64,81366.64,81366.64,0,BUY,10000.0,8000.0,0.024580098182744183
2025-03-19 06:00:00,83200.0,83200.0,83200.0,0,HOLD,10045.064168804316,8000.0,0.024580098182744183
2025-03-19 23:00:00,86845.94,86845.94,86845.94,0,SELL,10134.68173197271,8426.936346394543,0.019664078546195347
2025-03-20 16:00:00,83802.01,83802.01,83802.01,0,HOLD,10074.82565336359,8426.936346394543,0.019664078546195347
2025-03-21 09:00:00,84137.99,84137.99,84137.99,0,HOLD,10081.432390473541,8426.936346394543,0.019664078546195347
2025-03-22 02:00:00,84188.96,84188.96,84188.96,0,HOLD,10082.434668557042,8426.936346394543,0.019664078546195347
2025-03-22 19:00:00,84171.59,84171.59,84171.59,0,HOLD,10082.093103512694,8426.936346394543,0.019664078546195347
2025-03-23 12:00:00,84725.24,84725.24,84725.24,0,HOLD,10092.980120599796,8426.936346394543,0.019664078546195347
2025-03-24 05:00:00,86899.73,86899.73,86899.73,0,SELL,10135.73946275771,8768.696969667177,0.015731262836956278
2025-03-24 22:00:00,87457.65,87457.65,87457.65,0,HOLD,10144.516248919706,8768.696969667177,0.015731262836956278
2025-03-25 15:00:00,87774.37,87774.37,87774.37,0,HOLD,10149.498654485427,8768.696969667177,0.015731262836956278
2025-03-26 08:00:00,87959.73,87959.73,87959.73,0,HOLD,10152.414601364884,8768.696969667177,0.015731262836956278
2025-03-27 01:00:00,87378.87,87378.87,87378.87,0,HOLD,10143.276940033411,8768.696969667177,0.015731262836956278
2025-03-27 18:00:00,87206.52,87206.52,87206.52,0,HOLD,10140.56565688346,8768.696969667177,0.015731262836956278
2025-03-28 11:00:00,85255.26,85255.26,85255.26,0,HOLD,10109.869872960222,8768.696969667177,0.015731262836956278
2025-03-29 04:00:00,84072.96,84072.96,84072.96,0,HOLD,10091.270800908089,8768.696969667177,0.015731262836956278
2025-03-29 21:00:00,82518.74,82518.74,82518.74,0,HOLD,10066.820957581635,8768.696969667177,0.015731262836956278
2025-03-30 14:00:00,82803.28,82803.28,82803.28,0,HOLD,10071.297131109262,8768.696969667177,0.015731262836956278
2025-03-31 07:00:00,81933.51,81933.51,81933.51,0,HOLD,10057.614550631562,8768.696969667177,0.015731262836956278
2025-04-01 00:00:00,82651.1,82651.1,82651.1,0,HOLD,10068.903147530735,8768.696969667177,0.015731262836956278
2025-04-01 17:00:00,85117.85,85117.85,85117.85,0,HOLD,10107.708240133796,8768.696969667177,0.015731262836956278
2025-04-02 10:00:00,84867.92,84867.92,84867.92,0,HOLD,10103.776525612955,8768.696969667177,0.015731262836956278
2025-04-03 03:00:00,83483.97,83483.97,83483.97,0,HOLD,10082.00524440975,8768.696969667177,0.015731262836956278
2025-04-03 20:00:00,82363.99,82363.99,82363.99,0,HOLD,10064.386544657615,8768.696969667177,0.015731262836956278
